,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023,BANK OF BARODA,"78,996.40","48,665.68","82,822.35","96,536.39","211,280.17","301,302.42","77,791.49","306,292.89","1,203,687.79","48,887.48",703.05,"1,940.96","12,638.42","12,161.10","16,398.09","5,665.83","3,515.55","101,910.48","112,110.76","7,272.77","17,578.84","20,084.71","36,349.94","65,501.38","19,962.01","83,624.95","362,485.36","36,981.00","7,965.72","29,306.44","30,053.63","25,188.39","39,545.54","33,343.12","24,951.38","227,335.22","40,985.92","10,242.86","20,433.06","16,275.70","35,332.57","19,457.05","30,179.27","21,031.24","193,937.67","17,874.84","12,397.68","55,854.12","64,901.19","101,649.85","379,217.16","137,642.30","171,461.13","940,998.27"
,,BANK OF INDIA,"60,482.13","23,575.73","64,951.03","42,998.77","41,465.53","95,110.29","82,018.12","258,984.17","669,585.77","21,927.00","1,635.34","12,140.20","13,229.68","2,339.49","10,407.32","1,500.00","1,800.00","64,979.02","1,837.99","1,028.47","6,145.10","5,609.36","3,782.43","14,328.30","24,704.52","146,961.70","204,397.88","14,394.99","13,963.56","30,463.11","16,843.18","20,210.23","22,361.09","20,883.28","6,851.22","145,970.66","23,158.91","11,045.63","30,137.24","15,889.42","11,469.50","7,749.00","6,875.97",189.33,"106,515.00","24,297.65","6,229.10","24,628.92","21,999.18","26,535.89","195,895.35","59,244.19","127,069.35","485,899.64"
,,BANK OF MAHARASHTRA,"10,594.96","7,012.35","28,060.52","15,364.50","58,071.66","38,989.26","16,780.10","59,209.33","234,082.68","4,037.99",535.57,85.16,136.53,277.25,859.46,500.00,"4,333.70","10,765.66",365.26,313.36,"4,700.14","1,552.81","8,839.26","13,726.43","10,708.64","28,661.04","68,866.95","1,928.35",972.74,710.37,"1,355.98","1,811.81",-,-,-,"6,779.26","2,741.03","1,068.93",547.87,958.58,"1,449.07",68.08,20.28,-,"6,853.84","9,869.77","4,646.70","11,446.13","9,308.56","20,813.17","39,602.21","33,005.87","42,528.25","171,220.67"
,,CANARA BANK,"83,713.44","28,175.42","86,252.96","106,740.26","138,367.56","377,822.71","155,659.35","202,486.91","1,179,218.61","9,808.88",850.00,"1,027.13",649.05,"7,785.03","22,399.02","11,031.60","4,539.08","58,089.79",263.26,"2,133.27","4,875.85","6,368.71","14,164.52","29,457.36","79,341.69","182,433.79","319,038.45","40,317.37","10,655.23","13,029.78","16,611.16","8,743.80","15,294.20","5,664.64","4,067.06","114,383.24","34,962.59","6,107.04","9,575.76","13,382.29","4,690.60","10,553.17","5,757.19",-226.49,"84,802.15","24,320.42","22,555.17","60,576.79","76,739.75","144,762.67","218,701.35","92,008.55","191,007.85","830,672.55"
,,CENTRAL BANK OF INDIA,"6,491.10","4,480.05","17,664.22","13,472.65","27,091.36","163,227.91","65,484.08","61,385.10","359,296.47","1,868.66",-,326.48,410.40,974.49,"1,984.36",17.12,"2,537.24","8,118.75","40,764.49","3,371.22","5,314.50","1,929.70","9,748.60","16,739.45","21,385.58","37,329.94","136,583.48","3,366.26","15,802.31","5,223.68","13,615.23","8,170.13",176.34,0.16,-,"46,354.11","4,346.61","19,480.74","6,617.58","17,900.09","12,817.58","1,362.38",0.16,-,"62,525.14","5,480.44","5,997.23","8,886.82","7,031.48","17,481.67","92,283.09","16,828.40","48,995.18","202,984.31"
,,INDIAN BANK,"39,800.44","17,509.97","52,150.25","26,470.38","54,290.15","85,289.61","58,942.93","286,712.03","621,165.76",947.94,0.72,"1,367.25","2,120.21","4,815.20","10,992.68","1,829.03",-,"22,073.03","53,405.60","14,865.67","11,365.54","11,003.99","17,610.43","27,437.53","12,169.66","38,129.83","185,988.25","8,514.87","4,616.08","10,801.57","2,523.43",421.66,"3,805.41",747.06,124.63,"31,554.71","3,329.76","2,660.78","3,422.44","1,429.61",952.88,"2,688.21","1,599.05",699.84,"16,782.57","18,109.89","13,098.89","36,228.85","28,868.56","51,263.41","165,377.84","65,002.38","71,346.91","449,296.73"
,,INDIAN OVERSEAS BANK,"17,689.03","5,606.22","18,393.50","22,588.12","40,030.48","44,559.84","5,664.79","106,351.31","260,883.29",254.65,287.09,"1,657.19","2,091.53",964.01,"3,075.73",5.89,"12,467.68","20,803.77","28,040.09","1,507.15","5,126.37","5,667.89","9,580.31","13,165.16","2,980.80","28,102.64","94,170.41","5,757.08","3,322.09","9,429.06","6,122.42","2,679.34","1,346.52","2,122.64","2,059.46","32,838.61","4,282.01","1,820.99","5,907.44","9,281.98","7,325.23",776.50,698.54,"2,745.90","32,838.59","8,659.64","4,431.81","14,709.22","13,299.37","26,407.51","47,511.61","27,652.69","35,380.72","178,052.57"
,,PUNJAB AND SIND BANK,"2,537.01","2,765.89","11,373.80","14,224.20","27,076.45","26,188.57","13,246.72","12,252.85","109,665.49","5,431.18",-,125.05,479.96,924.41,820.48,500.00,737.30,"9,018.38",478.25,150.27,550.01,998.85,"2,342.76","4,300.35","3,985.93","32,031.99","44,838.42",189.88,77.29,153.73,95.68,-,87.26,-,-,603.84,57.31,4.32,19.80,31.36,63.74,65.59,10.72,-,252.84,"1,799.15","1,445.49","2,997.97","1,262.39","5,119.30","14,854.80","15,011.23","34,329.09","76,819.43"
,,PUNJAB NATIONAL BANK,"65,780.86","46,173.15","77,820.92","68,095.19","106,622.66","164,915.71","392,696.69","359,057.92","1,281,163.11","2,388.08","1,643.40","3,055.34","1,275.63","5,960.44","15,153.45",17.47,"21,797.92","51,291.73","3,613.71","2,110.74","6,265.05","2,081.66","9,052.09","32,175.90","52,971.41","287,726.16","395,996.72","18,349.26","4,693.79","16,539.21","10,504.41","10,998.42","19,260.06","13,796.90","2,012.79","96,154.84","40,622.53","6,088.86","17,488.86","7,216.06","7,372.68","12,588.81","5,875.23","2,283.10","99,536.13","39,357.17","70,595.39","92,355.88","59,038.95","55,635.62","170,774.92","222,016.97","121,059.08","830,833.98"
,,STATE BANK OF INDIA,"189,732.08","64,120.64","148,705.72","182,952.43","1,066,628.66","963,143.94","525,512.40","1,282,981.91","4,423,777.78","122,395.95","28,535.79","64,184.70","47,064.18","55,395.05","66,095.16","53,366.85","56,097.48","493,135.16","6,187.21","17,717.98","75,073.36","62,332.71","186,969.71","261,846.37","238,318.28","721,920.61","1,570,366.23","28,680.59","21,566.10","82,434.58","93,188.46","73,245.98","138,699.09","108,321.98","61,971.61","608,108.39","44,502.52","30,962.01","95,393.18","74,840.99","82,402.52","74,915.44","54,743.19","28,376.66","486,136.51","78,301.63","41,105.18","140,460.51","189,565.69","238,645.46","1,155,432.84","433,665.73","922,092.26","3,199,269.30"
,,UCO BANK,"10,566.31","7,582.48","25,862.83","28,323.90","45,962.94","47,343.00","19,898.07","63,798.22","249,337.74","5,470.94","3,245.72","8,313.66",802.00,358.08,810.68,-,"1,500.00","20,501.08",217.16,264.58,"1,247.20",893.15,"2,124.50","11,262.27","8,305.19","70,855.30","95,169.35","8,980.54","9,373.80","16,043.70","6,906.25","3,505.89","7,754.47","6,364.94","2,830.19","61,759.78","7,693.95","9,087.65","16,554.97","5,474.97","5,663.00","10,229.55","4,877.05","2,468.49","62,049.63","5,681.29","6,712.05","12,968.98","11,599.43","12,117.77","26,673.76","18,078.23","62,038.68","155,870.18"
,,UNION BANK OF INDIA,"59,199.02","15,386.37","73,971.91","82,771.68","163,434.74","161,274.09","80,204.10","481,474.41","1,117,716.32","13,382.31","1,996.21",827.29,"2,123.29","3,610.00","2,310.97","1,996.06","16,891.34","43,137.47","99,070.60","2,993.82","22,830.55","5,710.88","8,220.90","68,822.45","17,556.16","114,093.69","339,299.05","12,177.19","10,915.50","7,007.68","13,035.32","5,403.49","11,913.15","9,366.84",187.01,"70,006.18","7,535.78","2,717.99","7,594.66","3,478.54","3,586.05","8,792.19","6,039.50",315.07,"40,059.78","74,757.73","49,224.70","50,132.67","50,852.13","54,002.81","336,508.35","47,328.90","99,038.17","761,845.46"
,,PUBLIC SECTOR BANKS,"625,582.78","271,053.96","688,030.00","700,538.47","1,980,322.35","2,469,167.35","1,493,898.84","3,480,987.04","11,709,580.80","236,801.06","39,432.89","95,050.42","83,020.87","95,564.55","151,307.40","76,429.85","126,217.29","903,824.32","346,354.39","53,729.30","161,072.50","124,234.43","308,785.44","558,762.95","492,389.88","1,771,871.65","3,817,200.54","179,637.38","103,924.22","221,142.91","210,855.14","160,379.14","260,243.14","200,611.56","105,055.35","1,441,848.84","214,218.92","101,287.80","213,692.87","166,159.60","173,125.41","149,245.97","116,676.15","57,883.14","1,192,289.85","308,509.63","238,439.39","511,246.85","534,466.69","754,435.14","2,842,833.28","1,167,485.45","1,926,346.67","8,283,763.09"
,,AXIS BANK LIMITED,"71,714.48","25,464.69","77,777.07","51,887.72","116,197.84","32,918.35","2,805.78","568,179.28","946,945.21","8,627.43","4,316.13","19,662.15","18,909.50","30,206.47","65,771.37","19,155.71","19,651.28","186,300.04","109,579.02","12,598.72","14,436.27","8,499.16","21,692.03","17,167.86","13,756.05","91,085.72","288,814.83","27,258.17","9,460.91","12,609.10","8,760.09","4,383.73","5,796.47","5,570.55","3,353.35","77,192.37","4,449.85","5,373.50","18,354.97","12,728.04","8,356.61","10,954.75","5,271.72","11,134.03","76,623.47","27,402.16","18,481.64","47,227.39","34,400.14","60,264.50","174,259.17","98,935.11","384,332.73","845,302.84"
,,BANDHAN BANK LIMITED,"5,164.93",826.42,"3,214.97","11,303.05","25,144.14","58,972.62","2,797.07",641.48,"108,064.69","4,447.46",678.50,333.33,"2,412.27","5,869.25","10,112.16",445.06,412.79,"24,710.82",216.68,155.81,"2,299.59",786.82,"1,973.26","2,274.88","4,213.53","20,445.32","32,365.89",10.86,-,-,-,-,24.65,-,-,35.51,-,-,0.11,0.53,20.92,9.47,-,-,31.03,"5,515.52","2,568.67","12,386.44","18,209.12","19,101.28","23,525.03","3,461.64","19,989.06","104,756.77"
,,CITY UNION BANK LIMITED,"3,988.32",602.00,"3,272.69","2,820.65","5,016.54","34,248.19","1,773.78",675.69,"52,397.86","2,786.21","1,000.00",41.09,-,46.47,814.33,-,-,"4,688.09","6,698.62",126.22,658.73,506.23,901.91,"4,938.59",326.56,175.77,"14,332.63",464.61,"2,387.80","1,120.71","1,584.18",487.48,159.84,266.71,15.69,"6,487.02",356.14,"2,255.26",956.03,"1,523.55",588.14,255.46,528.57,-,"6,463.14","4,448.99",835.48,"2,622.05","3,535.54","6,996.87","18,055.19","3,633.30","2,925.92","43,053.35"
,,CSB BANK LIMITED,753.90,475.15,"1,222.41","1,407.30","1,621.44","8,098.99",209.89,"10,716.72","24,505.81",2.90,-,189.13,142.03,284.06,164.85,-,-,782.97,"1,782.32",122.65,272.44,399.21,385.62,"1,303.94",42.92,"1,539.60","5,848.70",176.39,258.31,297.78,85.21,7.25,0.41,3.85,3.87,833.07,139.48,140.44,285.48,71.63,76.37,96.74,21.63,0.34,832.10,754.56,"1,005.63","3,447.87","5,470.11","1,838.49","5,525.35","1,578.52","1,030.11","20,650.65"
,,DCB BANK LIMITED,"2,121.07",846.70,"3,268.73","3,825.59","8,198.70","21,763.54",729.39,485.20,"41,238.91",29.25,121.50,123.16,385.98,674.04,"2,147.63",636.56,-,"4,118.12","3,241.55",124.01,"1,216.12",-,"2,718.63","4,943.78",202.46,135.90,"12,582.46",332.70,2.64,48.13,46.44,120.11,-,-,8.01,558.03,14.69,0.35,6.21,35.41,65.77,247.10,2.24,-,371.78,"1,425.44",478.87,"2,002.66","2,128.61","2,104.05","10,176.95","3,894.22","12,167.23","34,378.04"
,,DHANLAXMI BANK LIMITED,625.55,665.80,"1,067.53","1,460.92","2,849.57","6,347.01",263.56,71.71,"13,351.65",342.38,-,-,-,-,150.00,-,-,492.38,-,-,80.18,22.66,226.80,"1,506.88","1,332.11",720.01,"3,888.64",38.89,4.20,31.69,11.87,75.88,-,-,-,162.54,28.78,5.13,11.54,7.78,51.33,14.47,24.82,0.04,143.89,356.53,386.45,"1,050.43","1,264.09","1,777.64","1,788.63","1,153.31","1,674.43","9,451.52"
,,FEDERAL BANK LTD,"6,857.15","3,709.52","10,664.78","12,886.97","25,312.57","103,530.96","25,178.42","25,245.67","213,386.04","4,580.65",872.35,673.56,"1,959.53","2,833.39","5,513.54",891.27,"1,995.00","19,319.29","10,125.67","1,200.96","1,475.33",855.63,"1,815.25","7,554.30","11,104.35","14,851.86","48,983.35","4,233.32",251.64,"1,248.01","1,127.71","1,058.14",544.35,"1,269.73",385.17,"10,118.07",202.10,451.03,942.63,"1,458.61","2,077.58","1,538.64",933.35,0.17,"7,604.11","5,178.67","2,661.64","12,565.94","17,519.88","17,487.08","80,365.50","18,951.05","19,717.12","174,446.88"
,,HDFC BANK LTD.,"145,963.62","39,163.66","96,997.11","114,698.70","170,773.44","802,428.32","15,143.18","498,226.62","1,883,394.65","12,886.28","18,036.26","14,986.14","29,767.16","20,446.27","58,987.46","20,656.00","31,000.00","206,765.57","157,546.48","19,653.22","27,695.91","28,274.85","41,123.61","144,921.54","7,052.96","90,732.86","517,001.43","41,124.98","13,718.36","13,273.72","11,019.40","4,099.23","7,965.76","1,871.45",629.07,"93,701.97","12,112.75","12,199.66","11,074.25","12,830.60","17,830.12","32,950.32","8,920.83","4,525.32","112,443.85","38,099.53","23,839.60","96,022.77","83,347.05","139,465.60","809,684.22","190,440.80","219,686.33","1,600,585.90"
,,ICICI BANK LIMITED,"92,096.99","19,405.45","62,035.85","55,917.04","90,115.70","158,898.34","352,129.29","350,242.04","1,180,840.70","3,119.83","1,681.14","14,979.58","9,285.18","17,997.33","32,490.28","13,060.90","26,711.25","119,325.49","142,647.23","11,127.44","11,499.45","11,495.90","19,074.43","39,744.61","57,682.80","69,057.87","362,329.74","57,888.63","6,198.94","18,438.07","9,312.37","7,983.27","8,917.03","1,834.29","4,878.51","115,451.11","7,656.80","3,863.44","11,569.65","7,590.44","9,117.70","20,521.32","4,516.83","1,080.22","65,916.40","22,260.79","23,958.63","90,164.52","66,507.50","108,114.46","288,334.87","189,130.42","231,167.11","1,019,638.31"
,,IDBI BANK LIMITED,"8,827.61","5,864.02","13,604.00","12,704.23","26,156.38","154,178.06","14,028.54","20,127.20","255,490.05",586.42,123.26,427.28,-,-,"11,495.79",-,5.00,"12,637.75","37,234.31","2,177.54","5,758.53","4,052.58","6,277.11","28,171.02","4,117.18","11,901.47","99,689.74","8,478.46","7,050.19","22,448.03","22,643.00","5,117.74","3,302.71",373.07,"5,127.32","74,540.51","6,225.34","11,707.45","22,664.86","1,503.41","4,625.35","3,433.08",659.98,"18,044.31","68,863.78","2,848.94","2,609.17","9,160.90","7,408.46","11,593.18","50,791.28","12,121.76","66,034.05","162,567.73"
,,IDFC FIRST BANK LIMITED,"10,744.89","4,485.07","10,733.04","9,451.51","19,468.65","87,427.84","1,374.81",951.51,"144,637.31","16,996.53","1,280.00","4,286.73","2,490.95","4,244.73","24,579.65","3,284.00",49.50,"57,212.09","34,144.52",805.09,"3,176.53","2,160.55","3,375.05","14,831.06",780.89,"1,849.87","61,123.55",389.58,118.85,272.48,296.13,109.81,181.67,15.24,83.38,"1,467.14",74.20,69.78,"1,760.28",46.05,226.19,"1,249.09",638.39,-,"4,063.98","6,486.59","2,031.24","9,509.42","14,229.92","20,496.94","53,017.62","13,046.86","32,975.94","151,794.53"
,,INDUSIND BANK LTD,"28,991.93","8,487.60","26,039.95","28,606.93","57,216.51","82,701.98","23,307.92","81,085.33","336,438.14",529.74,-,"2,017.42","5,412.61","11,961.53","17,671.95","7,740.36","3,677.64","49,011.23","29,770.24","2,237.95","6,548.29","6,180.12","9,200.68","13,149.07","5,385.18","10,644.67","83,116.20","11,550.21","2,059.53","6,422.23","1,816.56",574.59,"1,818.60",743.63,443.92,"25,429.25","4,988.12","1,568.04","1,303.27",847.42,"3,610.22","9,042.77","15,018.11","4,894.33","41,272.28","13,675.36","11,632.47","35,957.87","24,834.75","45,878.12","99,914.50","33,477.46","24,553.15","289,923.68"
,,JAMMU & KASHMIR BANK LTD,"4,372.17","2,388.11","2,940.97","4,370.12","6,744.92","49,726.65","35,887.37","15,607.43","122,037.74",5.15,-,"1,000.00",-,-,500.00,"1,387.16",-,"2,892.31","4,061.99",338.19,"5,571.92","2,145.38","6,115.88","5,601.83","3,975.22","7,018.74","34,829.15",101.21,253.68,283.18,252.45,194.82,20.66,-,-,"1,106.00",62.63,276.45,250.86,258.80,202.47,1.74,-,-,"1,052.95","3,309.08","1,186.46","1,801.50","3,662.88","5,428.33","38,494.02","14,586.15","13,817.03","82,285.45"
,,KARNATAKA BANK LTD,"2,452.70","1,179.75","3,671.40","4,938.29","4,446.52","44,561.77","2,172.70","23,944.88","87,368.01",16.91,-,33.82,50.73,101.46,339.80,-,"1,020.00","1,562.72","7,852.36",183.34,617.02,859.58,888.22,"7,627.32",532.98,"4,765.56","23,326.37",748.68,377.61,409.61,354.51,535.68,174.17,34.81,-,"2,635.07","1,001.91",362.38,487.32,348.73,384.60,-,-,-,"2,584.94","2,244.67",397.06,"2,766.35","3,489.31","6,609.95","23,612.94","5,605.86","15,225.48","59,951.62"
,,KARUR VYSYA BANK LTD,"2,613.95","1,561.77","4,219.46","5,556.76","9,740.82","19,938.93","12,801.40","20,204.49","76,637.58",1.48,74.50,156.40,230.36,19.73,462.54,-,487.00,"1,432.01","3,786.00",500.67,"1,677.00","1,499.16","2,808.91","5,179.90","1,656.43","1,700.26","18,808.32",275.98,136.67,326.59,165.15,4.37,18.52,18.18,100.44,"1,045.90",131.05,63.65,176.31,286.84,183.89,236.98,379.61,0.22,"1,458.55","3,278.48","1,224.05","4,908.43","6,851.54","8,751.46","21,844.84","4,793.38","11,481.96","63,134.14"
,,KOTAK MAHINDRA BANK LTD.,"37,648.02","8,290.28","31,265.91","44,617.13","54,387.26","184,654.71","1,812.81",419.93,"363,096.05","5,552.56","2,050.35","1,839.49","5,633.50","1,968.55","3,600.12",971.70,"1,800.00","23,416.27","41,788.45","4,731.84","7,871.02","10,611.74","12,703.37","36,661.58","2,534.34","4,501.39","121,403.73","4,944.43","1,921.90","3,471.08","2,480.10","2,209.10","2,793.99",779.95,261.42,"18,861.97","1,518.73",285.98,575.23,"1,528.95","1,738.82","7,328.11",875.90,478.66,"14,330.38","7,257.64","5,074.61","22,978.71","15,807.61","45,951.14","131,141.29","32,275.74","59,374.47","319,861.21"
,,NAINITAL BANK LTD,553.28,192.97,685.45,870.48,"1,691.67","3,609.32",64.90,13.76,"7,681.83",-,-,-,-,-,-,-,-,-,700.87,-,-,-,29.99,45.04,428.27,926.08,"2,130.24",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,191.97,193.70,670.64,416.58,144.82,"1,617.68",318.46,763.19,"4,317.04"
,,RBL BANK LTD,"11,163.43","5,782.59","8,139.09","7,875.85","14,768.42","35,641.25","1,184.80",331.08,"84,886.52","3,022.32",501.00,"1,866.49","1,320.30","1,253.23","4,421.24",946.70,-,"13,331.28","15,572.79","1,203.92","1,917.83","1,091.76","2,704.00","5,462.41",312.07,610.67,"28,875.45","1,819.47",874.74,"1,072.95",934.46,159.61,"1,468.00",379.13,84.46,"6,792.82",274.14,248.04,"1,801.94",448.64,558.12,"4,012.33","1,257.12",12.71,"8,613.04","9,360.00","3,522.85","8,106.04","5,343.25","6,837.05","26,325.39","3,020.80","7,693.97","70,209.35"
,,SOUTH INDIAN BANK LTD,"2,133.33","1,637.01","4,158.65","2,326.13","4,088.71","5,956.70","6,955.21","64,395.62","91,651.35","3,380.38",-,101.67,399.75,271.01,"2,101.05",-,740.00,"6,993.85","6,119.43",860.75,949.37,877.88,978.61,"1,582.02","1,269.85","12,003.89","24,641.80","1,749.79",525.60,"1,403.18",142.00,277.80,2.83,-,-,"4,101.20",140.26,18.45,195.15,222.65,483.23,960.41,236.16,-,"2,256.31","5,220.99","2,867.96","10,225.61","9,915.32","5,968.80","7,047.25","3,809.35","24,749.16","69,804.44"
,,TAMILNAD MERCANTILE BANK LTD,"2,182.28","2,916.33","2,219.12","1,828.03","13,797.14","22,771.31",892.77,"1,159.50","47,766.49",525.00,-,-,-,-,-,-,-,525.00,"5,617.02",241.05,413.17,642.59,"2,146.09","4,171.82",360.26,564.02,"14,156.04",82.77,70.45,249.16,127.75,3.68,8.87,2.22,8.65,553.56,48.46,6.93,30.17,39.96,203.63,146.06,139.75,-,614.96,"1,608.24","1,811.69","1,808.21","2,412.57","6,294.67","13,637.38","2,574.08","7,142.84","37,289.69"
,,YES BANK LTD.,"14,607.15","10,068.03","21,937.82","16,765.96","36,605.34","45,233.87","70,553.95","1,729.74","217,501.86","5,681.56","1,728.27","3,382.34","9,455.98","15,321.84","23,916.49","14,478.43","3,487.09","77,451.99","26,781.75","3,248.95","3,714.27","2,699.14","11,123.00","10,474.68","16,540.75","2,305.75","76,888.30","3,995.62","2,192.90","4,254.06","1,616.07","1,013.17","2,820.50",434.31,"1,741.72","18,068.36","1,543.88","1,678.03",606.16,"2,444.69","5,443.00","5,383.08","3,451.52",478.12,"21,028.49","5,289.94","3,864.13","8,893.99","6,453.39","9,362.41","90,270.42","34,642.85","44,492.31","203,269.44"
,,PRIVATE SECTOR BANKS,"455,576.76","144,012.91","389,136.01","396,119.34","694,342.27","1,963,608.70","572,067.58","1,684,454.87","6,299,318.44","73,120.43","32,463.25","66,099.78","87,855.84","113,499.36","265,240.24","83,653.83","91,036.54","812,969.28","645,267.29","61,638.31","97,848.98","83,660.94","148,262.46","357,314.14","133,607.16","347,537.28","1,875,136.56","165,664.75","47,864.93","87,679.76","62,775.45","28,415.45","36,019.03","13,597.12","17,124.99","459,141.48","40,969.31","40,573.99","73,052.43","44,222.72","55,844.06","98,381.92","42,876.52","40,648.47","436,569.43","166,214.08","110,632.03","384,277.75","333,207.63","530,466.87","1,969,429.51","671,451.12","1,200,993.60","5,366,672.59"
,,AB BANK LIMITED,4.93,0.62,4.40,3.95,8.67,109.53,0.14,-,132.24,-,-,-,-,-,-,-,-,-,-,-,9.90,-,-,14.87,29.97,4.93,59.67,6.15,12.03,25.67,39.98,35.84,-,-,-,119.68,3.28,0.57,2.52,3.65,7.51,99.38,-,-,116.92,3.51,9.35,18.95,22.45,0.01,0.01,-,-,54.29
,,AMERICAN EXPRESS BANKING CORP.,282.71,397.65,353.52,146.43,816.23,"1,217.68",-,-,"3,214.22",58.12,-,-,-,220.24,"1,528.13",774.90,-,"2,581.39","3,190.01",72.27,54.47,6.39,138.84,499.84,124.15,9.93,"4,095.91",13.27,53.72,-,-,-,-,-,-,66.98,10.98,47.90,4.75,-,42.22,"1,528.13",774.90,-,"2,408.89","1,273.75","1,455.71",295.56,216.92,234.44,443.77,41.40,9.23,"3,970.78"
,,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,"1,374.71",452.30,740.77,"1,704.94",709.60,"1,080.00",-,-,"6,062.31","2,684.09",-,-,-,-,-,-,-,"2,684.09","6,735.72",104.16,102.15,271.42,218.20,143.85,0.12,-,"7,575.62","1,396.91","1,521.50",-,-,-,-,-,41.09,"2,959.49",703.04,1.02,2.18,-,-,599.49,-,0.00,"1,305.74",577.99,256.85,480.59,62.22,142.79,"1,269.56",379.67,-,"3,169.66"
,,"BANK OF AMERICA , NATIONAL ASSOCIATION","17,456.66","2,844.89","5,094.37","1,727.73","1,775.97","23,751.30",1.45,3.05,"52,655.43",925.50,-,8.22,-,-,7.99,-,-,941.71,"19,351.19","5,257.80","3,336.10",260.65,267.92,"5,453.98",391.57,"1,777.33","36,096.55",745.64,"2,126.29","7,198.48",774.99,-,-,-,160.33,"11,005.73",422.07,-,"4,479.73",-,-,"3,795.26",-,-,"8,697.06","2,256.76","2,322.29","5,260.71","4,641.71","2,068.16","2,895.16","1,271.34",-,"20,716.12"
,,BANK OF BAHRAIN & KUWAIT B.S.C.,380.08,62.87,259.71,207.84,432.23,864.88,30.48,0.18,"2,238.27",-,-,-,-,-,-,-,-,-,-,-,-,-,19.72,347.56,29.61,136.19,533.08,135.12,-,14.16,-,-,123.57,-,16.02,288.87,14.79,16.64,45.92,25.78,82.95,71.23,0.82,-,258.13,313.47,4.98,24.70,60.54,13.36,"1,045.03",216.20,50.57,"1,728.86"
,,BANK OF CEYLON,20.65,6.74,31.29,25.66,18.30,148.18,52.68,-,303.50,-,-,-,-,-,-,-,-,-,-,-,14.64,14.17,23.75,15.06,-,-,67.62,5.18,-,-,-,-,-,-,-,5.18,-,-,-,-,-,-,-,-,-,6.98,5.89,97.29,99.28,49.78,80.07,9.38,45.24,393.91
,,BANK OF CHINA LIMITED,90.41,8.05,-,0.50,1.02,0.50,-,-,100.48,-,-,-,-,-,-,-,-,-,-,-,-,-,127.74,14.92,-,-,142.66,2.26,-,-,-,-,-,-,-,2.26,-,-,-,-,-,-,-,-,-,-,-,50.00,-,50.00,-,-,-,100.00
,,BANK OF NOVA SCOTIA,1.83,0.08,7.37,-,-,35.74,-,-,45.02,-,-,-,-,-,-,-,-,-,573.00,0.04,3.74,-,-,18.12,-,-,594.89,36.79,-,-,-,-,-,-,-,36.79,0.71,-,-,-,-,7.50,-,-,8.21,-,-,165.00,-,-,0.03,-,3.77,168.80
,,BARCLAYS BANK PLC,"3,920.78","2,497.94","3,672.72",688.48,507.49,720.49,564.05,88.36,"12,660.30","7,775.33",-,-,-,-,-,-,-,"7,775.33","24,590.41","1,365.37","2,207.62",339.87,282.24,717.81,80.00,-157.81,"29,425.50","4,685.54",994.51,"1,721.61",70.57,-,203.37,-,-,"7,675.59","1,009.53",0.95,6.18,44.10,20.00,30.08,-,-,"1,110.83",279.40,856.40,"2,333.08",936.48,"2,359.37","2,615.63",85.64,1.10,"9,467.11"
,,BNP PARIBAS,"6,891.83","2,518.43","3,946.75",619.45,"1,246.57","3,680.81",0.61,4.63,"18,909.06","8,630.07","1,454.98","3,249.95",-,-,-,-,961.51,"14,296.52","23,480.72",660.23,"2,047.33",539.18,108.37,868.47,671.00,93.52,"28,468.81","1,624.95",13.97,267.87,9.84,831.69,0.59,0.21,197.21,"2,946.32",441.44,11.67,0.08,0.03,24.82,610.32,0.76,961.58,"2,050.69","1,658.61",787.11,"1,157.60",576.03,699.17,"6,088.73",630.62,-,"11,597.88"
,,CITIBANK N.A,"65,975.98","19,112.03","7,563.38","3,606.79",616.63,"50,482.60",21.51,3.67,"147,382.59","5,821.40",520.55,625.25,801.69,137.89,49.96,-,-,"7,956.75","71,841.92","18,702.59","8,065.94",472.61,"1,717.01","7,287.68",110.76,"6,806.29","115,004.81","10,379.69","5,685.85","4,760.93","1,740.10",706.00,434.32,653.26,299.52,"24,659.67","10,360.13",930.18,620.95,794.95,121.46,"8,295.76",-,482.08,"21,605.51","5,482.04","6,842.68","11,375.37","9,364.77","5,059.87","10,108.36","1,651.78",80.56,"49,965.42"
,,COOPERATIEVE RABOBANK U.A.,147.80,1.80,-,-,-,-,-,-,149.60,-,0.82,-,-,-,-,-,-,0.82,-,-,160.04,-,-,-,-,-,160.04,0.07,0.82,-,46.95,66.03,0.09,-,-,113.96,-,0.82,-,46.70,64.56,-,-,-,112.08,19.20,31.30,7.30,38.20,129.93,-,-,-,225.93
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,"2,600.22","1,596.46","2,913.40",428.71,223.02,650.83,-,-,"8,412.63",36.08,-,-,-,-,-,369.77,-,405.85,"3,838.10",380.97,"1,338.25",265.35,484.49,179.90,107.45,36.44,"6,630.94",382.19,41.16,264.46,283.76,-,31.64,-,907.43,"1,910.64",40.96,-,26.84,12.26,0.38,"1,095.89",369.77,-0.00,"1,546.10",569.34,641.68,"1,296.68",749.83,530.31,961.30,315.99,24.94,"5,090.08"
