Year,Report Date,Bank Name,Bank Type,Is_Aggregate,Deposits_1 - 14 days,Deposits_15 - 28 days,Deposits_29 days to 3 months,Deposits_Over 3 months to 6 months,Deposits_Over 6 months to 1 year,Deposits_Over 1 year to 3 years,Deposits_Over 3 years to 5 years,Deposits_Over 5 years,Deposits_Total of Deposits,Borrowings_1 - 14 days,Borrowings_15 - 28 days,Borrowings_29 days to 3 months,Borrowings_Over 3 months to 6 months,Borrowings_Over 6 months to 1 year,Borrowings_Over 1 year to 3 years,Borrowings_Over 3 years to 5 years,Borrowings_Over 5 years,Borrowings_Total Of Borrowings,Investments (at book value)_1 - 14 days,Investments (at book value)_15 - 28 days,Investments (at book value)_29 days to 3 months,Investments (at book value)_Over 3 months to 6 months,Investments (at book value)_Over 6 months to 1 year,Investments (at book value)_Over 1 year to 3 years,Investments (at book value)_Over 3 years to 5 years,Investments (at book value)_Over 5 years,Investments (at book value)_,Foreign Currency Assets_1 - 14 days,Foreign Currency Assets_15 - 28 days,Foreign Currency Assets_29 days to 3 months,Foreign Currency Assets_Over 3 months to 6 months,Foreign Currency Assets_Over 6 months to 1 year,Foreign Currency Assets_Over 1 year to 3 years,Foreign Currency Assets_Over 3 years to 5 years,Foreign Currency Assets_Over 5 years,Foreign Currency Assets_Total of Foreign Currency Assets,Foreign Currency Liabilities_1 - 14 days,Foreign Currency Liabilities_15 - 28 days,Foreign Currency Liabilities_29 days to 3 months,Foreign Currency Liabilities_Over 3 months to 6 months,Foreign Currency Liabilities_Over 6 months to 1 year,Foreign Currency Liabilities_Over 1 year to 3 years,Foreign Currency Liabilities_Over 3 years to 5 years,Foreign Currency Liabilities_Over 5 years,Foreign Currency Liabilities_Total of Foreign Currency Liabilities,Loans and Advances_1 - 14 days,Loans and Advances_15 - 28 days,Loans and Advances_29 days to 3 months,Loans and Advances_Over 3 months to 6 months,Loans and Advances_Over 6 months to 1 year,Loans and Advances_Over 1 year to 3 years,Loans and Advances_Over 3 years to 5 years,Loans and Advances_Over 5 years,Loans and Advances_Total of Loans and Advances
2021,2021-03-31,PUBLIC SECTOR BANKS,PUBLIC SECTOR BANKS,True,562419.48,310119.6,630451.96,547697.64,1534536.01,2169243.52,1115624.35,3030672.96,9900765.52,218054.17,16758.07,43467.86,55673.21,56983.2,149975.52,91361.6,85136.57,717410.19,356918.15,19431.17,66666.47,151347.54,211889.57,566717.02,450405.68,1577519.15,3400894.75,174173.45,67989.34,132397.16,115026.01,146147.24,223160.0,122223.83,100534.74,1081651.78,136214.02,65816.02,144080.33,127612.5,160333.08,123323.45,63471.29,37947.91,858798.59,289644.89,193204.84,291579.66,307280.31,491450.29,2342158.97,947779.08,1484318.52,6347416.56
2021,2021-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,56592.41,21844.17,44669.65,38641.43,72464.03,16445.17,1720.05,445608.38,697985.29,635.84,4259.88,14537.97,15187.46,28143.07,50583.13,13120.81,16405.0,142873.16,75481.12,5061.37,8299.83,7886.25,11464.22,42312.11,5911.71,69703.01,226119.62,16208.9,4957.97,7411.13,8564.09,6332.19,8496.19,4472.93,6825.65,63269.05,4187.58,3630.1,8486.99,8856.67,14202.73,10290.47,2903.86,7638.34,60196.74,16997.68,12282.11,37315.52,37126.79,44209.5,126438.75,74989.49,265039.56,614399.4
2021,2021-03-31,BANDHAN BANK LIMITED,PRIVATE SECTOR BANKS,False,2209.1,1737.98,6930.21,9244.95,11830.98,44001.7,1168.8,848.5,77972.22,3444.0,,5175.0,329.11,2038.2,3999.5,776.06,1198.49,16960.36,52.2,,72.81,2780.76,340.63,988.11,1866.74,19054.13,25155.39,13.26,,43.87,,,62.14,,,119.27,,,0.19,3.01,21.98,2.66,,,27.84,3939.59,1972.84,11521.0,13627.84,17155.12,13988.69,5116.49,14291.32,81612.88
2021,2021-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,2881.67,530.36,1775.28,1791.05,3148.2,30579.74,2854.98,976.1,44537.36,1097.0,,,,,248.7,,,1345.7,3290.28,264.76,850.31,1192.88,829.91,2814.99,89.19,103.62,9435.94,885.31,1097.3,922.73,1086.03,1011.43,19.68,0.34,,5022.83,884.16,1008.06,743.91,827.31,1034.18,466.19,57.02,,5020.83,3322.89,367.68,1518.54,2556.84,5779.23,15809.93,3848.23,2954.48,36157.83
2021,2021-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,662.46,99.29,1005.89,421.85,575.1,5912.88,54.65,10407.92,19140.04,49.92,,62.5,62.5,125.0,1126.0,,,1425.92,1498.89,63.99,188.33,188.13,258.25,2312.15,104.85,1511.4,6125.99,316.3,385.94,257.44,141.4,32.11,4.33,,,1137.52,323.74,391.08,172.11,109.22,73.48,49.67,6.76,11.46,1137.52,596.46,666.99,2042.7,2648.68,2502.26,3476.28,1125.67,1379.08,14438.12
2021,2021-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,2411.49,751.42,2388.38,2608.49,5517.93,14960.06,659.2,406.89,29703.86,132.86,386.6,367.22,184.97,794.28,1967.98,648.34,,4482.25,1265.45,88.61,384.49,810.71,1472.22,3874.69,415.41,102.11,8413.69,310.09,,71.46,34.91,37.8,,,7.13,461.38,56.51,5.97,33.1,56.02,74.23,51.26,0.55,,277.63,900.04,753.33,594.52,1049.61,1386.51,10122.68,2842.56,8087.94,25737.2
2021,2021-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,480.57,473.83,1040.86,1736.81,3702.44,3995.1,211.68,70.61,11711.9,,,,,,,150.0,,150.0,32.23,,164.99,597.48,394.34,284.26,1458.93,1506.73,4438.97,62.88,9.07,22.47,12.98,62.19,,,,169.59,30.01,9.82,20.88,10.22,35.25,36.92,7.12,0.06,150.28,773.44,273.57,803.71,1083.63,1181.39,994.87,596.37,1080.42,6787.4
2021,2021-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,5472.17,5062.22,15376.85,15852.89,27427.44,70314.57,2427.15,30711.19,172644.48,4923.58,183.17,610.71,504.71,777.94,1664.82,103.57,300.0,9068.5,8830.07,665.66,2722.11,1728.72,1369.85,4368.16,4986.53,12515.11,37186.21,4146.33,1416.69,2711.74,1008.31,527.89,522.21,365.34,224.87,10923.38,170.36,245.34,832.33,740.99,1502.26,2521.39,493.71,0.03,6506.41,4296.68,2102.11,8904.57,10568.17,16325.95,55145.58,16827.56,17707.98,131878.6
2021,2021-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,125263.36,30083.61,87169.81,78391.96,91952.08,532038.94,14701.27,375459.19,1335060.22,38457.74,4011.5,9905.08,11238.59,10202.85,38696.56,8275.0,14700.0,135487.32,159884.5,5714.46,19349.09,16545.14,23695.5,144222.12,9065.84,65251.64,443728.29,29421.06,13794.28,9701.0,11792.57,4328.34,6159.55,1009.88,262.38,76469.06,6547.06,4627.61,7339.11,7835.14,6589.03,7514.11,872.68,7042.74,48367.48,40858.22,44857.71,97920.47,96978.08,109238.0,483407.07,123428.17,136148.91,1132836.63
2021,2021-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,106179.17,18239.92,43328.8,39796.0,55455.65,94319.95,287314.56,287888.12,932522.16,1923.38,833.47,2170.12,4302.39,9167.3,38298.13,22210.9,12725.26,91630.96,105650.1,6235.99,10262.82,10672.97,14659.09,30917.29,44441.7,58446.58,281286.54,64889.16,6332.69,15619.14,14209.94,5473.33,8486.06,4676.43,7212.73,126899.49,6341.31,1708.15,3921.15,7616.27,7780.7,20585.65,11508.19,4457.38,63918.8,17093.65,13873.62,62799.57,63452.61,82000.32,212834.66,134308.89,147365.76,733729.09
2021,2021-03-31,IDBI BANK LIMITED,PRIVATE SECTOR BANKS,False,15559.47,5781.74,9556.47,15617.74,27408.74,131959.74,12196.74,12771.14,230851.78,945.0,,461.0,484.0,3308.0,1759.0,6350.0,2601.05,15908.05,26854.0,7.0,900.0,430.0,629.0,1819.0,3994.0,46389.56,81022.56,10053.0,7193.0,23300.0,34646.0,4836.0,1503.0,51.0,2928.0,84510.0,7086.0,8729.0,23048.0,41623.0,6189.0,659.0,423.0,10765.0,98522.0,3653.0,709.0,5848.0,5682.0,7692.0,44882.0,11576.0,48107.94,128149.94
2021,2021-03-31,IDFC FIRST BANK LIMITED,PRIVATE SECTOR BANKS,False,6526.4,2319.65,15294.46,7887.45,8246.62,45902.71,1555.82,955.3,88688.42,5399.79,729.0,3285.42,1000.81,2385.87,13028.61,19596.79,359.8,45786.09,20192.94,568.41,3243.93,2243.8,4019.92,8673.77,2167.86,4301.12,45411.74,299.82,178.38,565.97,834.11,39.46,269.68,136.79,81.51,2405.72,14.93,60.12,1919.29,803.68,314.6,550.87,805.98,,4469.48,3277.67,1868.89,8271.87,9643.7,13028.8,30445.33,11703.36,22310.5,100550.13
2021,2021-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,22209.52,7275.21,23424.95,28228.43,40500.67,52600.88,22389.04,59576.26,256204.96,3163.09,2528.51,4550.17,4621.97,7808.11,20301.23,6776.61,1573.12,51322.81,27720.26,3316.5,3870.6,5051.24,8404.68,7988.5,2877.98,10464.95,69694.71,8430.54,900.94,5065.87,1233.73,987.88,298.72,1772.15,2956.64,21646.47,457.72,237.38,664.5,7229.98,9645.13,10125.58,4186.49,407.07,32953.85,9497.72,4014.75,19451.99,17682.12,31568.67,79160.8,23900.78,27318.58,212595.41
2021,2021-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,8700.27,399.38,1260.98,2728.32,4795.07,46598.97,31689.65,11888.51,108061.15,,,,,,1504.44,500.0,10.76,2015.2,3257.57,,10.35,4727.39,4767.75,6488.94,4295.48,7266.76,30814.24,136.55,156.85,117.36,106.11,147.78,,19.17,,683.82,116.97,173.29,126.46,102.01,163.23,,,,681.96,3108.39,502.02,2144.42,2108.8,5100.79,31833.76,10667.65,11375.9,66841.73
2021,2021-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,1294.44,671.17,2864.65,4751.68,6161.42,38636.66,3347.02,17927.82,75654.86,75.18,46.25,104.11,192.89,179.38,447.07,,720.0,1764.88,40.27,51.09,186.18,917.85,321.51,1835.62,2082.42,16200.25,21635.19,1206.77,317.17,503.43,483.58,155.78,9.95,38.92,,2715.6,1082.68,347.15,427.71,382.26,334.81,148.54,46.66,,2769.81,1918.11,540.3,2927.24,2705.49,4839.61,19885.44,5756.8,12942.86,51515.85
2021,2021-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,2024.81,1108.6,3735.67,4901.36,10111.78,14408.07,10782.41,16205.73,63278.43,1383.62,48.09,115.9,196.08,21.32,276.28,,487.0,2528.29,4075.84,396.96,1164.37,1458.78,2617.5,3174.9,1709.12,1421.45,16018.93,229.93,72.69,1860.19,1040.12,,24.48,11.23,27.01,3265.65,81.65,62.3,148.6,207.03,160.49,117.16,53.09,,830.32,2709.43,996.88,3672.44,5696.2,7015.41,16887.45,4413.07,8972.62,50363.51
2021,2021-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,44909.13,6914.79,21374.46,35443.88,27415.88,142668.87,1069.92,303.12,280100.05,10216.97,405.37,2835.42,1981.91,3667.72,4210.48,182.78,150.0,23650.65,47480.89,1859.6,5785.24,6608.83,5925.54,30089.62,2082.47,5267.0,105099.19,7275.64,2493.0,5495.62,2754.81,1939.91,1725.9,1030.71,282.1,22997.69,1709.7,321.06,1611.46,1213.06,1334.64,3512.04,192.84,18.59,9913.39,5959.55,6542.66,23167.34,14799.99,28253.33,89436.5,28305.2,27224.05,223688.62
2021,2021-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,494.85,173.48,772.99,1267.74,1464.71,3130.62,90.93,17.27,7412.59,,,,,,,,,,19.13,,61.29,148.0,156.76,360.89,547.93,1025.02,2319.02,,,,,,,,,,,,,,,,,,,239.12,227.36,221.46,57.28,128.23,1649.34,415.77,709.14,3647.7
2021,2021-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,9468.49,4624.12,7354.76,6659.36,8711.18,36142.27,118.56,42.52,73121.27,212.08,749.45,850.25,618.41,2234.0,4646.98,1914.72,,11225.89,10373.11,1007.97,2472.11,1305.27,2817.8,4528.51,305.57,420.07,23230.42,1204.9,2475.22,1172.96,663.22,356.33,896.52,725.63,14.48,7509.26,86.17,484.82,573.12,138.35,1003.63,1376.97,1276.9,6.88,4946.83,4002.5,4572.82,6424.84,5041.01,11248.29,16513.82,4319.16,6500.07,58622.51
2021,2021-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,2285.41,1356.48,4285.4,3866.27,5843.71,4492.1,5756.67,54824.51,82710.55,441.4,,1380.83,104.75,180.99,346.3,914.0,740.0,4108.27,4589.88,466.87,702.28,805.1,1257.24,826.58,1340.78,10332.35,20321.08,1426.66,177.35,1177.12,100.64,367.88,57.84,17.68,,3325.17,171.16,44.5,317.01,172.37,576.88,521.13,216.86,,2019.91,2512.27,1501.75,5404.63,6387.01,8267.08,7953.67,3610.63,22419.44,58056.48
2021,2021-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,1450.18,1292.53,2476.16,2307.53,13679.21,16479.42,1931.93,1353.46,40970.42,,,,,,,,,,4853.64,176.88,358.45,399.04,2001.13,2552.72,837.26,524.1,11703.21,496.51,96.35,207.2,100.5,2.17,4.11,47.92,4.45,959.21,37.24,5.22,22.4,33.45,163.08,206.19,26.66,,494.24,1641.42,538.92,1508.63,2635.11,5393.19,12642.91,2004.35,4705.08,31069.6
2021,2021-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,10140.98,6881.17,15920.16,26985.97,25302.85,39285.39,37509.01,921.11,162946.64,29.41,464.7,703.04,3740.71,8952.3,29722.88,5703.04,14633.01,63949.08,5812.53,2755.35,2270.7,4232.51,4783.86,12117.68,7575.26,3771.27,43319.15,5076.61,699.53,2078.56,1154.26,1034.73,3982.47,3083.75,2259.21,19369.12,226.7,130.17,273.55,333.1,5312.11,7352.28,1686.35,1946.22,17260.5,3331.43,3552.5,9699.31,5383.27,7867.88,68628.89,33888.76,34540.95,166892.99
2021,2021-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,427216.36,117621.12,312006.84,329131.16,451715.68,1384873.81,439550.04,1329163.66,4791278.67,72530.84,14645.99,47114.74,44751.27,79986.33,212828.1,87222.62,66603.5,625683.38,511254.89,28701.48,63320.27,70730.85,92186.7,312550.62,98157.04,335578.23,1512480.07,152090.22,42754.42,78305.25,79967.31,27673.21,32522.84,17459.87,23086.17,453859.29,29611.66,22221.13,50681.86,78293.14,56511.44,66088.09,24764.71,32293.77,360465.8,130629.27,102717.82,312162.76,306914.24,410181.57,1342138.41,503644.96,821182.58,3929571.61
2021,2021-03-31,AB BANK LIMITED,FOREIGN BANKS,False,3.34,1.18,4.8,7.04,15.67,161.71,,,193.73,,,,,,,,,,,,,,,4.88,20.46,15.07,40.42,1.27,4.85,22.29,26.38,0.66,,,,55.45,1.16,1.14,4.27,6.4,13.16,148.08,,,174.21,1.23,4.93,29.01,26.06,0.01,0.03,0.0,,61.29
2021,2021-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,2021-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,False,237.44,285.31,225.53,66.91,642.44,1081.08,,,2538.71,40.37,,,,,,1528.13,,1568.5,2549.65,62.49,22.33,21.07,86.7,235.43,278.56,4.51,3260.74,,0.0,,,,,,,0.0,33.7,12.34,2.82,,12.48,,1528.13,,1589.47,813.43,929.63,296.3,270.15,202.73,561.77,51.8,11.78,3137.6
2021,2021-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,False,827.66,154.01,389.06,316.29,73.67,366.96,0.1,0.21,2127.96,1880.82,,,,,,,,1880.82,3165.97,65.44,118.45,3.98,67.67,72.41,0.28,0.04,3494.23,1107.34,438.75,2.34,,,,,21.93,1570.37,88.79,0.0,3.2,,,56.42,,,148.41,913.67,355.54,296.41,30.16,245.43,230.18,79.0,,2150.38
2021,2021-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,7384.23,3201.83,4624.02,1290.12,1670.19,18124.02,3.46,2.63,36300.5,219.33,,36.56,,,,,,255.89,9391.29,2368.99,1746.74,1301.3,265.06,4210.26,0.58,137.21,19421.42,1005.49,732.82,2914.23,2078.49,9.68,,,143.02,6883.74,668.34,0.0,1517.63,,,4040.3,,,6226.27,2152.58,2376.54,4701.38,5077.91,1795.75,1953.05,128.75,,18185.96
2021,2021-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,98.61,19.67,268.82,248.17,588.69,1088.88,116.53,0.54,2429.91,,,,,,80.0,,,80.0,18.55,,48.11,,,82.6,393.48,141.85,684.6,275.85,31.21,97.28,34.54,1.37,,,14.26,454.52,22.34,10.55,95.65,63.18,91.44,159.06,1.63,0.05,443.9,163.26,108.86,557.27,307.99,83.64,200.81,16.35,44.63,1482.8
2021,2021-03-31,BANK OF CEYLON,FOREIGN BANKS,False,19.2,4.42,22.53,18.67,21.04,135.58,36.22,2.47,260.13,,,,,,,,,,,,,14.52,14.8,15.2,15.12,,59.64,1.85,,,,,,,,1.85,,,,,,,,,,15.96,11.75,79.39,117.6,55.78,39.67,37.32,59.85,417.32
2021,2021-03-31,BANK OF CHINA LIMITED,FOREIGN BANKS,False,98.87,16.35,10.0,,0.5,,,,125.72,,,,,,,,,,,,19.87,35.29,,145.8,,,200.95,,,,,,,,,,,,,,,,,,,,,,,3.33,50.0,,,53.33
2021,2021-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,879.15,931.36,664.48,369.94,103.05,51.35,11.8,,3011.14,31.61,,,,,,,,31.61,2941.15,184.33,131.51,73.22,20.4,10.16,2.34,,3363.11,225.15,,,,,,,,225.15,48.9,,3.24,1.43,2.85,25.74,,,82.16,36.79,4.41,153.95,70.07,284.13,175.54,0.54,5.5,730.92
2021,2021-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,5274.72,3751.46,10149.12,1736.9,732.56,738.2,563.77,0.05,22946.78,0.04,,,,182.78,,,,182.82,8217.28,410.47,2181.75,2361.77,7254.83,159.07,64.36,-102.34,20547.19,1937.18,5.3,1163.29,2178.8,7189.17,209.37,,-18.4,12664.71,176.45,10.74,17.04,184.98,223.12,7.61,17.37,,637.32,386.92,403.16,1267.89,1796.55,1720.18,2170.36,286.66,15.89,8047.61
2021,2021-03-31,BNP PARIBAS,FOREIGN BANKS,False,4153.43,2464.07,3558.29,1334.83,557.99,5917.43,14.85,,18000.89,6727.22,,,,,,,921.81,7649.04,11124.13,255.36,1228.32,657.16,774.39,1363.57,55.43,129.45,15587.81,2279.54,64.9,127.86,9.98,2.44,2745.32,175.74,1.36,5407.14,1116.38,1.98,0.01,0.77,49.18,1.07,27.46,863.68,2060.54,1767.95,554.32,895.83,456.47,145.33,5733.88,674.69,230.07,10458.53
2021,2021-03-31,CITIBANK N.A,FOREIGN BANKS,False,63967.77,13480.52,3244.86,851.17,1033.01,83816.0,26.91,11.14,166431.38,2602.36,409.95,732.86,227.3,63.16,64.64,,,4100.27,43989.47,17558.73,10934.98,526.24,1776.5,14407.13,86.37,2907.8,92187.22,4586.06,6450.4,10779.23,884.17,511.92,867.43,595.08,291.03,24965.31,9703.18,1105.76,864.46,273.56,230.73,6002.39,2.54,162.3,18344.94,5855.64,5759.94,13195.67,7043.82,7499.78,13783.45,2852.83,12755.45,68746.57
2021,2021-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,False,844.85,628.62,1178.53,493.93,36.56,306.88,,,3489.36,,2.29,,2.29,4.57,399.12,61.74,,470.01,100.08,149.72,339.33,471.22,309.0,,,,1369.34,93.19,27.84,175.65,8.88,4.76,41.89,13.42,161.49,527.12,4.23,2.32,1.21,3.5,8.68,452.07,70.12,0.89,543.01,126.05,118.23,322.18,112.47,266.93,988.87,273.1,81.94,2289.78
2021,2021-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,2657.24,1918.6,1174.85,221.92,23.98,701.53,,,6698.12,,,,,,,,329.0,329.0,2732.28,331.75,333.15,120.7,23.73,185.35,,124.14,3851.09,1435.44,471.98,421.08,348.87,3.7,28.15,,0.0,2709.22,55.83,7.25,30.09,3.94,16.94,150.01,,1490.33,1754.38,559.8,847.41,1109.4,562.58,653.82,220.63,3.94,,3957.58
2021,2021-03-31,CREDIT SUISSE AG,FOREIGN BANKS,False,2063.75,754.77,1807.24,271.61,311.87,45.32,,,5254.56,7361.27,53.57,1682.09,,,146.22,,,9243.15,12874.05,64.47,123.15,218.25,85.38,23.79,,1.11,13390.2,747.53,,4.66,,0.05,,,51.18,803.42,,1.69,3.35,1.71,1.17,147.26,0.12,,155.3,,,780.0,,113.9,293.4,82.7,,1270.0
2021,2021-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,262.02,71.42,279.45,6.77,438.39,314.87,12.5,0.41,1385.81,14.62,1.79,65.97,62.93,,,,,145.31,284.58,9.64,115.97,10.07,63.55,25.72,52.3,0.4,562.23,3.22,3.64,53.37,62.52,,,14.62,,137.38,15.01,1.79,65.97,62.93,0.0,0.84,,,146.54,172.51,118.53,536.95,423.6,17.5,107.67,0.26,0.2,1377.23
2021,2021-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,7706.34,3199.5,7206.87,6054.38,7574.3,18901.25,667.01,191.39,51501.04,10.61,,200.0,,50.5,7802.09,,1096.65,9159.85,9584.65,219.39,707.02,663.14,918.17,2022.74,2882.77,3975.11,20972.99,1548.29,1109.66,1309.1,1546.28,854.85,2848.72,1076.9,86.36,10380.15,1521.68,19.96,37.93,264.92,326.3,1313.74,134.54,1098.92,4717.98,993.17,1794.08,5638.65,5667.53,3477.96,9645.07,4621.55,5134.77,36972.79
2021,2021-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,14583.27,4824.85,8400.74,2067.52,2358.66,31771.18,2217.33,,66223.55,19356.05,386.35,1443.01,1670.64,3455.37,1343.55,,,27654.97,40600.16,416.57,1795.93,894.62,626.81,4320.68,1150.48,1962.48,51767.74,13115.03,2635.47,1611.38,2702.49,3.51,,,403.3,20471.18,381.42,365.55,,,,2156.04,,755.85,3658.85,6075.11,8526.65,5101.97,2444.19,3519.3,12014.77,5920.25,8835.52,52437.76
2021,2021-03-31,DOHA BANK Q.P.S.C.,FOREIGN BANKS,False,66.79,29.76,153.92,203.52,283.44,418.73,24.59,12.68,1193.43,,,,,,,,,,16.34,7.14,36.91,48.81,67.97,100.42,5.9,3.36,286.84,50.95,26.58,298.09,79.32,0.77,,,,455.7,3.56,3.23,25.81,22.81,51.77,13.9,2.53,0.21,123.83,93.22,64.34,125.85,201.26,75.33,76.93,27.81,28.08,692.82
2021,2021-03-31,EMIRATES NBD BANK (P.J.S.C.),FOREIGN BANKS,False,536.17,181.62,154.08,146.54,118.46,427.85,29.95,,1594.67,31.54,50.01,29.16,50.85,,,,,161.55,710.33,11.26,19.65,89.47,19.0,80.6,6.08,38.59,974.98,238.61,107.95,121.72,282.17,4.47,,,43.87,798.8,17.69,15.02,30.39,72.09,11.47,12.75,,,159.41,115.44,196.26,600.21,371.64,180.35,120.07,,,1583.97
2021,2021-03-31,FIRST ABU DHABI BANK PJSC,FOREIGN BANKS,False,133.68,,275.35,,,,,,409.03,4660.55,,,,,,,,4660.55,,,,,,1317.93,4061.49,,5379.42,61.72,,2.7,,,,,0.04,64.47,36.09,,,,,,,,36.09,14.09,69.6,226.09,194.75,100.0,583.0,365.0,300.0,1852.52
2021,2021-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,False,44.3,28.57,32.99,4.2,29.57,8.75,,,148.37,228.0,,,,,,,,228.0,468.83,1.47,2.42,1.38,2.0,0.27,,0.56,476.92,178.73,21.93,,,,,,7.93,208.59,8.04,2.45,3.5,2.1,15.42,4.56,,172.52,208.59,,28.43,,,,,,,28.43
2021,2021-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,40692.99,21175.42,20160.98,8102.04,16903.36,9743.95,48492.57,0.16,165271.47,12713.76,27.75,94.33,156.37,199.74,237.63,,,13429.58,71051.02,274.8,3915.66,974.16,3147.39,3378.94,599.68,152.61,83494.26,13252.59,555.77,4672.83,937.87,451.62,1972.36,707.52,583.8,23134.36,2183.86,174.21,345.79,779.92,926.46,1265.32,4423.75,981.87,11081.17,3319.3,5955.78,7847.07,8203.47,7292.31,14501.91,13639.71,10913.52,71673.07
2021,2021-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,False,510.71,356.19,879.36,368.28,151.96,326.45,2.92,1.87,2597.73,199.91,,,,,,,,199.91,2254.05,103.53,261.84,114.45,18.13,161.87,0.74,1.69,2916.3,50.53,0.02,,,,,,0.73,51.28,42.71,,,,,,,6.34,49.05,36.24,26.77,62.57,66.33,36.75,30.0,,,258.67
2021,2021-03-31,INDUSTRIAL BANK OF KOREA,FOREIGN BANKS,False,29.36,94.2,2.07,14.53,33.48,134.81,0.36,0.06,308.87,,,,,,,,,,,4.91,11.76,20.52,11.77,,,,48.97,2.08,,,,,,,,2.08,0.08,,,,,0.43,,,0.51,0.44,5.6,13.31,62.2,36.36,80.75,38.99,,237.64
2021,2021-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,24349.62,2638.44,3004.57,207.89,1133.99,3755.0,0.11,,35089.62,6952.56,,,,,,,,6952.56,29185.59,604.25,263.11,147.72,122.63,762.56,,112.63,31198.49,4861.44,72.19,103.02,223.93,1234.83,134.12,64.43,43.87,6737.83,1947.44,0.83,48.32,,7.7,18.25,1.76,0.97,2025.28,1850.46,1744.66,2998.68,2493.87,512.55,3438.24,94.78,125.0,13258.24
2021,2021-03-31,JSC VTB BANK,FOREIGN BANKS,False,0.01,,,,,0.04,,,0.05,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,0.11,,,,,,,,,,,,,,,,,,
2021,2021-03-31,KEB HANA BANK,FOREIGN BANKS,False,73.22,157.97,176.97,153.57,125.27,238.29,0.0,,925.28,,,,,,,,,,,,29.51,58.21,33.79,,,,121.52,222.73,27.66,107.59,127.95,14.62,,,,500.55,0.53,,,,,3.87,,,4.4,3.51,27.66,149.44,513.82,174.62,47.4,57.27,,973.72
2021,2021-03-31,KOOKMIN BANK,FOREIGN BANKS,False,64.22,100.11,252.64,361.96,101.16,23.3,,,903.4,,,,,,,,,,,,,,20.75,490.08,24.84,,535.67,2.0,,,,,,,,2.0,,,,,,,,,,,,162.73,25.67,100.17,,,,288.56
2021,2021-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,36.31,5.1,53.2,152.25,77.19,19.13,19.13,85.66,447.96,,,,,,,,,,,,,300.93,,,,,300.93,25.03,,,,,,,,25.03,2.12,0.75,1.16,,1.16,1.89,1.89,14.93,23.91,,,,,,,,,
2021,2021-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,21.81,,20.69,0.1,,123.79,,,166.39,99.64,48.95,5.0,16.39,,,,,169.98,62.86,14.95,7.66,6.65,,54.93,18.81,2.64,168.5,189.93,11.91,36.88,70.22,,,,,308.95,26.8,3.37,18.96,16.39,,109.36,,,174.89,127.07,45.99,164.29,85.32,16.95,75.0,,,514.61
