Year,Report Date,Bank Name,Bank Type,Is_Aggregate,Gross NPAs_Opening Balance,Gross NPAs_Addition,Gross NPAs_Reduction,Gross NPAs_Write-off,Gross NPAs_Closing Balance,Net NPAs_Opening Balance,Net NPAs_Closing Balance
2018,2018-03-31,PUBLIC SECTOR BANKS,PUBLIC SECTOR BANKS,True,619209.66,488175.38,82280.21,129503.57,895601.26,344489.39,454472.66
2018,2018-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,21280.48,33419.0,8762.99,11687.85,34248.64,8626.55,16591.71
2018,2018-03-31,BANDHAN BANK LIMITED,PRIVATE SECTOR BANKS,False,86.26,351.58,13.7,51.0,373.14,61.17,172.9
2018,2018-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,681.98,574.87,205.54,194.76,856.55,408.34,474.78
2018,2018-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,600.1,281.16,112.1,5.03,764.13,447.64,416.29
2018,2018-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,254.2,348.91,201.84,32.24,369.03,124.41,146.72
2018,2018-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,315.6,358.33,202.4,2.22,469.31,166.48,194.65
2018,2018-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,1727.05,2200.67,920.5,211.6,2795.62,941.2,1551.96
2018,2018-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,5885.66,12958.99,6971.85,3265.83,8606.97,1843.99,2601.02
2018,2018-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,42159.39,28634.95,9185.5,8368.66,53240.18,25216.81,27823.56
2018,2018-03-31,IDFC BANK LIMITED,PRIVATE SECTOR BANKS,False,1542.1,1251.58,16.8,997.83,1779.05,576.47,891.16
2018,2018-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,1054.87,3324.55,1891.73,782.78,1704.91,438.91,745.67
2018,2018-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,6000.01,3104.69,1486.27,1611.73,6006.7,2425.37,2791.12
2018,2018-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,1581.59,2119.87,609.64,715.75,2376.07,974.73,1400.51
2018,2018-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,1483.81,2091.75,197.33,362.47,3015.76,1033.46,1862.83
2018,2018-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,3578.61,1858.21,1204.1,407.34,3825.38,1718.07,1665.05
2018,2018-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,640.19,2916.02,589.99,272.01,2694.21,418.42,1457.89
2018,2018-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,164.27,47.89,31.21,13.47,167.48,39.51,38.25
2018,2018-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,356.84,569.19,200.27,159.03,566.73,189.94,312.56
2018,2018-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,1149.01,1810.34,672.18,306.87,1980.3,674.56,1415.8
2018,2018-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,648.64,1242.16,428.57,593.95,868.28,381.92,513.29
2018,2018-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,2018.56,8215.74,6898.9,708.59,2626.8,1072.27,1312.75
2018,2018-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,93209.22,107680.45,40803.41,30751.01,129335.24,47780.22,64380.47
2018,2018-03-31,AB BANK LIMITED,FOREIGN BANKS,False,8.9,,,,8.9,,
2018,2018-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,23.11,,,,23.11,1.35,
2018,2018-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,False,47.51,265.4,126.85,101.22,84.85,19.91,38.55
2018,2018-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,110.0,,99.0,11.0,,,
2018,2018-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,58.52,30.08,11.77,58.21,18.62,0.02,12.72
2018,2018-03-31,BANK OF CEYLON,FOREIGN BANKS,False,1.05,,0.08,,0.97,,
2018,2018-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,254.42,,34.02,126.38,94.02,31.08,
2018,2018-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,82.6,,,4.25,78.35,46.92,
2018,2018-03-31,BNP PARIBAS,FOREIGN BANKS,False,6.9,,,,6.9,,
2018,2018-03-31,CITIBANK N.A,FOREIGN BANKS,False,847.51,905.3,427.34,459.65,865.82,252.02,305.07
2018,2018-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,False,444.35,,1.54,206.39,236.42,167.73,
2018,2018-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,276.25,207.46,28.11,72.04,383.56,204.55,56.99
2018,2018-03-31,CREDIT SUISSE AG,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,71.94,,4.28,60.0,7.66,6.74,0.17
2018,2018-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,838.38,497.72,254.14,143.73,938.24,462.47,195.12
2018,2018-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,994.77,384.14,325.15,30.45,1023.32,327.69,304.92
2018,2018-03-31,DOHA BANK Q.P.S.C.,FOREIGN BANKS,False,9.38,,0.5,,8.88,2.35,
2018,2018-03-31,EMIRATES NBD BANK (P.J.S.C.),FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,FIRST ABU DHABI BANK PJSC,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,False,24.41,4.74,15.58,13.57,,,
2018,2018-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,896.98,338.53,245.27,65.96,924.27,203.98,144.01
2018,2018-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,False,46.94,0.24,,,47.17,,
2018,2018-03-31,INDUSTRIAL BANK OF KOREA,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,JSC VTB BANK,FOREIGN BANKS,False,20.56,,0.75,,19.81,12.51,
2018,2018-03-31,KEB HANA BANK,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,6.34,,,,6.34,,
2018,2018-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,10.25,70.0,5.12,,75.13,0.86,53.35
2018,2018-03-31,NATIONAL AUSTRALIA BANK,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,17.78,,,,17.78,,
2018,2018-03-31,QATAR NATIONAL BANK (Q.P.S.C),FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,SBERBANK,FOREIGN BANKS,False,97.28,,5.43,,91.85,66.0,
2018,2018-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,132.14,105.87,2.96,56.72,178.33,43.3,10.73
2018,2018-03-31,SHINHAN BANK,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,,70.0,,,70.0,,52.5
2018,2018-03-31,SONALI BANK,FOREIGN BANKS,False,4.46,,1.32,,3.15,1.54,0.13
2018,2018-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,8032.66,4140.07,3127.23,604.39,8441.1,121.36,373.85
2018,2018-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,False,183.5,,19.37,49.39,114.74,120.41,
2018,2018-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,False,80.19,,,,80.19,44.11,
2018,2018-03-31,WESTPAC BANKING CORPORATION,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,WOORI BANK,FOREIGN BANKS,False,,,,,,,
2018,2018-03-31,FOREIGN BANKS,FOREIGN BANKS,True,13629.08,7019.54,4735.82,2063.34,13849.47,2136.89,1548.1
2018,2018-03-31,AU SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,124.51,206.25,55.09,5.93,269.74,80.46,169.34
2018,2018-03-31,CAPITAL SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,13.99,19.16,12.01,,21.13,9.79,15.43
2018,2018-03-31,EQUITAS SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,206.48,344.27,147.99,190.23,212.53,104.95,131.5
2018,2018-03-31,SURYODAY SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,51.25,51.79,3.68,42.79,56.57,37.4,35.49
2018,2018-03-31,UJJIVAN SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,16.4,556.69,120.69,176.48,275.92,1.8,50.93
2018,2018-03-31,UTKARSH SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,,200.04,142.57,,57.47,,33.72
2018,2018-03-31,SMALL FINANCE BANKS,SMALL FINANCE BANKS,True,412.63,1378.2,482.03,415.43,893.36,234.4,436.42
2017,2017-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,3602.76,9673.74,1013.87,1585.84,10676.79,2005.19,6829.7
2017,2017-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,6590.91,15348.52,2297.77,1429.72,18211.94,3743.16,10193.83
2017,2017-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,98172.8,39071.38,4331.39,20569.8,112342.99,55807.02,58277.38
2017,2017-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,3635.56,8249.01,1808.88,161.14,9914.55,2257.18,5824.34
2017,2017-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,6766.57,29616.54,15008.04,3527.7,17847.37,3268.16,10840.33
2017,2017-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,3199.96,9618.3,3436.7,564.58,8816.98,1813.67,4966.64
2017,2017-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,121968.56,111577.49,27896.65,27838.78,177810.62,68894.38,96932.22
2017,2017-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,15384.57,11417.0,3671.69,2442.05,20687.83,10292.51,13433.51
2017,2017-03-31,ANDHRA BANK,NATIONALISED BANKS,False,11443.63,9521.47,1672.01,1623.11,17669.98,6035.65,10354.81
2017,2017-03-31,BANK OF BARODA,NATIONALISED BANKS,False,40521.04,13311.63,6598.4,4515.57,42718.7,19406.46,18080.18
2017,2017-03-31,BANK OF INDIA,NATIONALISED BANKS,False,49879.13,16721.12,7325.18,7230.55,52044.52,27996.4,25305.03
2017,2017-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,10385.85,9119.05,959.08,1357.11,17188.71,6919.33,11229.56
2017,2017-03-31,BHARATIYA MAHILA BANK LTD.,NATIONALISED BANKS,False,1.35,53.95,0.31,,54.99,0.71,46.16
2017,2017-03-31,CANARA BANK,NATIONALISED BANKS,False,31637.83,11652.11,3543.12,5544.78,34202.04,20832.91,21648.98
2017,2017-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,22720.88,10487.82,3561.74,2395.63,27251.33,13241.8,14217.83
2017,2017-03-31,CORPORATION BANK,NATIONALISED BANKS,False,14544.25,7762.42,1687.76,3573.69,17045.22,9160.14,11692.18
2017,2017-03-31,DENA BANK,NATIONALISED BANKS,False,8560.49,6767.37,1875.74,833.39,12618.73,5230.47,7735.12
2017,2017-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,False,24875.07,27595.02,4849.3,2868.2,44752.59,14643.39,25205.8
2017,2017-03-31,INDIAN BANK,NATIONALISED BANKS,False,8827.04,3330.66,1067.14,1225.42,9865.14,5419.4,5606.57
2017,2017-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,30048.63,13003.7,5660.04,2294.03,35098.26,19212.58,19749.32
2017,2017-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,14701.78,12222.3,1756.49,2308.32,22859.27,9932.15,14117.83
2017,2017-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,4229.05,2900.06,340.88,490.64,6297.59,2949.47,4375.08
2017,2017-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,55818.33,22414.58,13657.34,9205.12,55370.45,35422.56,32702.1
2017,2017-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,13832.16,8137.95,3090.11,1270.69,17609.31,9014.87,10410.98
2017,2017-03-31,UCO BANK,NATIONALISED BANKS,False,20907.73,9928.16,6320.22,1928.04,22540.95,11443.59,10703.39
2017,2017-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,24170.89,13243.89,2438.84,1263.66,33712.28,14025.94,18832.1
2017,2017-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,9471.01,3533.08,1338.39,713.71,10951.99,6110.71,6591.85
2017,2017-03-31,VIJAYA BANK,NATIONALISED BANKS,False,6027.07,2893.44,1470.44,1068.29,6381.78,4276.82,4118.16
2017,2017-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,417987.78,216016.78,72884.22,54152.0,506921.66,251567.86,286156.54
2017,2017-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,6087.51,21781.79,4366.73,2222.09,21280.48,2522.14,8626.55
2017,2017-03-31,BANDHAN BANK LIMITED,PRIVATE SECTOR BANKS,False,18.77,103.37,4.69,31.19,86.26,10.24,61.17
2017,2017-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,False,511.98,479.61,146.15,163.46,681.98,323.15,408.34
2017,2017-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,False,446.91,367.0,75.06,138.75,600.1,345.15,447.64
2017,2017-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,False,197.38,261.97,160.8,44.35,254.2,97.46,124.41
2017,2017-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,False,458.92,154.76,109.12,188.96,315.6,193.19,166.48
2017,2017-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,False,1667.77,1074.99,779.29,236.42,1727.05,950.01,941.2
2017,2017-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,False,4392.83,7126.17,3247.4,2385.94,5885.66,1320.37,1843.99
2017,2017-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,False,26221.25,33546.61,5416.56,12191.91,42159.39,12963.08,25216.81
2017,2017-03-31,IDFC BANK LIMITED,PRIVATE SECTOR BANKS,False,3058.3,980.68,2496.87,0.01,1542.1,1139.04,576.47
2017,2017-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,False,776.82,1429.27,685.69,465.53,1054.87,321.75,438.91
2017,2017-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,False,4368.61,3278.42,819.1,827.92,6000.01,2163.95,2425.37
2017,2017-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,False,1180.4,1348.37,489.17,458.01,1581.59,795.47,974.73
2017,2017-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,False,511.18,1330.83,94.43,263.77,1483.81,216.17,1033.46
2017,2017-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,False,2838.11,1797.13,634.37,422.26,3578.61,1261.96,1718.07
2017,2017-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,False,391.25,597.2,256.75,91.5,640.19,231.64,418.42
2017,2017-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,False,121.04,87.48,43.63,0.62,164.27,27.73,39.51
2017,2017-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,False,208.05,533.41,315.95,68.67,356.84,124.44,189.94
2017,2017-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,False,1562.36,1697.96,2037.48,73.83,1149.01,1185.26,674.56
2017,2017-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,False,418.94,727.94,254.49,243.75,648.64,200.74,381.92
2017,2017-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,False,748.98,2632.32,1220.66,142.08,2018.56,284.47,1072.27
2017,2017-03-31,PRIVATE SECTOR BANKS,PRIVATE SECTOR BANKS,True,56187.36,81337.28,23654.39,20661.02,93209.22,26677.41,47780.22
2017,2017-03-31,AB BANK LIMITED,FOREIGN BANKS,False,8.9,,,,8.9,3.7,
2017,2017-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,False,23.11,,,,23.11,1.35,1.35
2017,2017-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,False,49.63,209.57,105.24,106.45,47.51,24.78,19.91
2017,2017-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,False,,110.0,,,110.0,,
2017,2017-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,False,71.61,0.04,8.57,4.56,58.52,21.29,0.02
2017,2017-03-31,BANK OF CEYLON,FOREIGN BANKS,False,1.33,,0.06,0.22,1.05,,
2017,2017-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,False,355.04,0.23,,100.84,254.42,174.13,31.08
2017,2017-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,False,185.51,78.2,8.2,172.91,82.6,0.57,46.92
2017,2017-03-31,BNP PARIBAS,FOREIGN BANKS,False,12.08,,5.18,,6.9,,
2017,2017-03-31,CITIBANK N.A,FOREIGN BANKS,False,860.51,794.67,442.3,365.37,847.51,302.2,252.02
2017,2017-03-31,COMMONWEALTH BANK OF AUSTRALIA,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,False,20.0,424.35,,,444.35,17.0,167.73
2017,2017-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,False,237.62,360.11,58.31,263.17,276.25,175.58,204.55
2017,2017-03-31,CREDIT SUISSE AG,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,False,63.81,8.13,,,71.94,45.26,6.74
2017,2017-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,False,1632.71,601.9,451.58,944.64,838.38,766.61,462.47
2017,2017-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,False,199.12,968.65,157.01,15.99,994.77,110.47,327.69
2017,2017-03-31,DOHA BANK Q.P.S.C.,FOREIGN BANKS,False,,9.38,,,9.38,,2.35
2017,2017-03-31,FIRST ABU DHABI BANK PJSC,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,False,65.79,0.24,,41.62,24.41,31.39,
2017,2017-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,False,835.79,560.84,360.16,139.49,896.98,211.31,203.98
2017,2017-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,False,48.01,0.87,1.94,,46.94,36.0,
2017,2017-03-31,INDUSTRIAL BANK OF KOREA,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,False,,64.85,,64.85,,,
2017,2017-03-31,JSC VTB BANK,FOREIGN BANKS,False,19.9,12.06,11.4,,20.56,12.65,12.51
2017,2017-03-31,KEB HANA BANK,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,MASHREQ BANK PSC,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,MIZUHO BANK LTD,FOREIGN BANKS,False,6.34,,,,6.34,,
2017,2017-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,False,97.65,10.25,,97.65,10.25,0.97,0.86
2017,2017-03-31,NATIONAL AUSTRALIA BANK,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,False,,17.78,,,17.78,,
2017,2017-03-31,SBERBANK,FOREIGN BANKS,False,99.87,,2.59,,97.28,80.02,66.0
2017,2017-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,False,72.28,75.71,2.85,13.0,132.14,31.07,43.3
2017,2017-03-31,SHINHAN BANK,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,SOCIETE GENERALE,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,SONALI BANK,FOREIGN BANKS,False,3.02,1.47,0.03,,4.46,0.74,1.54
2017,2017-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,False,10835.54,2031.81,2021.39,2813.3,8032.66,714.79,121.36
2017,2017-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,False,,183.5,,,183.5,,120.41
2017,2017-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,False,,80.19,,,80.19,,44.11
2017,2017-03-31,WESTPAC BANKING CORPORATION,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,WOORI BANK,FOREIGN BANKS,False,,,,,,,
2017,2017-03-31,FOREIGN BANKS,FOREIGN BANKS,True,15805.16,6604.79,3636.8,5144.07,13629.08,2761.88,2136.89
2017,2017-03-31,CAPITAL SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,8.43,12.11,6.4,0.16,13.99,5.13,9.79
2017,2017-03-31,EQUITAS SMALL FINANCE BANK LIMITED,SMALL FINANCE BANKS,False,55.25,274.54,96.14,27.17,206.48,40.55,104.95
2017,2017-03-31,SMALL FINANCE BANKS,SMALL FINANCE BANKS,True,63.68,286.65,102.54,27.33,220.47,45.68,114.74
2016,2016-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,False,2945.14,2719.49,1209.53,852.34,3602.76,1769.17,2005.19
2016,2016-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,False,4984.77,5818.75,3008.67,1203.94,6590.91,2348.51,3743.16
2016,2016-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,56725.34,64198.49,6987.77,15763.26,98172.8,27590.58,55807.02
2016,2016-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,2136.42,3573.35,1486.18,588.03,3635.56,1121.58,2257.18
2016,2016-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,False,4359.73,9230.86,5667.85,1156.17,6766.57,3049.23,3268.16
2016,2016-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,False,2357.05,5236.21,3643.28,750.02,3199.96,1398.66,1813.67
2016,2016-03-31,STATE BANK OF INDIA AND ITS ASSOCIATES,STATE BANK OF INDIA AND ITS ASSOCIATES,True,73508.45,90777.15,22003.28,20313.76,121968.56,37277.73,68894.38
2016,2016-03-31,ALLAHABAD BANK,NATIONALISED BANKS,False,8357.97,12924.81,2242.96,3655.25,15384.57,5978.89,10292.51
2016,2016-03-31,ANDHRA BANK,NATIONALISED BANKS,False,6876.54,6332.04,950.63,814.32,11443.63,3688.63,6035.65
2016,2016-03-31,BANK OF BARODA,NATIONALISED BANKS,False,16261.44,27828.38,2014.63,1554.15,40521.04,8069.49,19406.46
2016,2016-03-31,BANK OF INDIA,NATIONALISED BANKS,False,22193.24,34510.58,4496.27,2328.42,49879.13,13517.57,27996.4
2016,2016-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,False,6402.06,5723.85,836.74,903.32,10385.85,4175.79,6832.03
2016,2016-03-31,BHARATIYA MAHILA BANK LTD.,NATIONALISED BANKS,False,,1.35,,,1.35,,0.71
2016,2016-03-31,CANARA BANK,NATIONALISED BANKS,False,13039.96,24724.06,2739.22,3386.97,31637.83,8740.09,20832.91
2016,2016-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,False,11873.0,15145.0,3018.0,1279.0,22721.0,6807.0,13242.0
2016,2016-03-31,CORPORATION BANK,NATIONALISED BANKS,False,7106.67,10581.98,649.56,2494.84,14544.25,4464.98,9160.14
2016,2016-03-31,DENA BANK,NATIONALISED BANKS,False,4393.04,6098.45,1171.34,759.66,8560.49,3014.3,5230.47
2016,2016-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,False,12684.97,19086.6,1437.08,5459.43,24875.06,5992.52,14643.39
2016,2016-03-31,INDIAN BANK,NATIONALISED BANKS,False,5670.44,5703.82,1620.8,926.42,8827.04,3146.95,5419.4
2016,2016-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,False,14922.45,20998.38,3744.56,2127.64,30048.63,9813.33,19212.58
2016,2016-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,False,7666.22,10371.43,1668.27,1667.7,14701.68,4816.24,9932.15
2016,2016-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,False,3082.19,1959.92,477.69,335.37,4229.05,2266.0,2949.47
2016,2016-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,False,25694.86,42251.8,5643.54,6484.79,55818.33,15396.5,35422.56
2016,2016-03-31,SYNDICATE BANK,NATIONALISED BANKS,False,6442.38,12200.54,3381.06,1429.7,13832.16,3843.65,9014.87
2016,2016-03-31,UCO BANK,NATIONALISED BANKS,False,10265.05,14942.35,2726.44,1573.23,20907.73,6330.58,11443.59
2016,2016-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,False,13030.87,12952.87,1021.27,791.58,24170.89,6918.97,14025.94
2016,2016-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,False,6552.91,5011.05,1443.53,649.42,9471.01,4081.38,6110.71
2016,2016-03-31,VIJAYA BANK,NATIONALISED BANKS,False,2443.21,5835.63,1741.9,509.87,6027.07,1659.71,4276.82
2016,2016-03-31,NATIONALISED BANKS,NATIONALISED BANKS,True,204959.47,295184.89,43025.49,39131.08,417987.79,122722.57,251480.76
2016,2016-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,False,4110.19,7344.56,2044.71,3322.53,6087.51,1316.71,2522.14
2016,2016-03-31,BANDHAN BANK LIMITED,PRIVATE SECTOR BANKS,False,,18.77,,,18.77,,10.24
