Year,Report Date,Bank Name,Bank Type,Basel-I_Tier-I,Basel-I_Tier-II,Basel-I_Total,Basel-II_Tier-I,Basel-II_Tier-II,Basel-II_Total,Basel-III_Tier-I,Basel-III_Tier-II,Basel-III_Total
2013,2013-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,,,,13.06,4.21,17.27,,,
2013,2013-03-31,CREDIT SUISSE AG,FOREIGN BANKS,65.39,0.47,65.86,59.64,0.43,60.07,,,
2013,2013-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,40.26,0.45,40.71,34.74,0.38,35.12,34.74,0.38,35.12
2013,2013-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,8.57,3.47,12.04,9.25,3.74,12.99,,,
2013,2013-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,,,,13.39,0.69,14.08,,,
2013,2013-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,,,,47.5,0.34,47.84,,,
2013,2013-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,,,,15.7,1.4,17.1,,,
2013,2013-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,,,,44.49,11.27,55.76,,,
2013,2013-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,80.31,0.23,80.54,69.24,0.19,69.43,,,
2013,2013-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,,,,26.32,0.57,26.89,,,
2013,2013-03-31,JSC VTB BANK,FOREIGN BANKS,,,,65.97,0.48,66.45,,,
2013,2013-03-31,KBC BANK N.V.,FOREIGN BANKS,26.41,10.93,37.34,23.14,9.58,32.72,,,
2013,2013-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,58.4,4.26,62.66,53.32,1.25,54.57,,,
2013,2013-03-31,MASHREQ BANK PSC,FOREIGN BANKS,,,,49.2,0.42,49.62,,,
2013,2013-03-31,MIZUHO BANK LTD,FOREIGN BANKS,,,,47.68,0.43,48.11,,,
2013,2013-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,,,,33.76,10.77,44.53,,,
2013,2013-03-31,NATIONAL AUSTRALIA BANK,FOREIGN BANKS,,,,95.57,0.51,96.08,,,
2013,2013-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,439.31,,439.31,,,,,,
2013,2013-03-31,SBERBANK,FOREIGN BANKS,,,,193.98,,193.98,184.88,,184.88
2013,2013-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,52.14,1.28,53.42,53.71,1.3,55.01,,,
2013,2013-03-31,SHINHAN BANK,FOREIGN BANKS,47.82,1.25,49.07,33.52,0.96,34.48,,,
2013,2013-03-31,SOCIETE GENERALE,FOREIGN BANKS,30.17,0.9,31.07,28.5,0.85,29.35,,,
2013,2013-03-31,SONALI BANK,FOREIGN BANKS,,,,12.69,0.22,12.91,,,
2013,2013-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,12.88,3.17,16.05,10.45,2.55,13.0,,,
2013,2013-03-31,SUMITOMO MITSUI BANKING CORPORATION,FOREIGN BANKS,,,,625.69,,625.69,,,
2013,2013-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,,,,10.99,3.51,14.5,,,
2013,2013-03-31,UBS AG,FOREIGN BANKS,48.71,0.31,49.02,52.53,0.33,52.86,,,
2013,2013-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,,,,154.6,0.16,154.76,,,
2013,2013-03-31,WESTPAC BANKING CORPORATION,FOREIGN BANKS,,,,280.02,0.04,280.06,,,
2013,2013-03-31,WOORI BANK,FOREIGN BANKS,,,,128.87,,128.87,,,
2012,2012-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,9.09,3.72,12.81,9.76,4.0,13.76,,,
2012,2012-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,8.79,3.6,12.39,9.62,3.94,13.56,,,
2012,2012-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,8.5,3.55,12.05,9.79,4.07,13.86,,,
2012,2012-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,8.17,3.05,11.22,9.18,3.37,12.55,,,
2012,2012-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,7.54,3.25,10.79,8.6,3.7,12.3,,,
2012,2012-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,7.72,3.46,11.18,9.35,4.2,13.55,,,
2012,2012-03-31,ALLAHABAD BANK,NATIONALISED BANKS,,,,9.13,3.7,12.83,,,
2012,2012-03-31,ANDHRA BANK,NATIONALISED BANKS,8.45,3.89,12.34,9.03,4.15,13.18,,,
2012,2012-03-31,BANK OF BARODA,NATIONALISED BANKS,,,,10.83,3.84,14.67,,,
2012,2012-03-31,BANK OF INDIA,NATIONALISED BANKS,8.29,3.28,11.57,8.59,3.36,11.95,,,
2012,2012-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,7.5,3.75,11.25,8.31,4.12,12.43,,,
2012,2012-03-31,CANARA BANK,NATIONALISED BANKS,,,,10.35,3.41,13.76,,,
2012,2012-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,7.5,4.46,11.96,7.79,4.61,12.4,,,
2012,2012-03-31,CORPORATION BANK,NATIONALISED BANKS,7.65,4.29,11.94,8.33,4.67,13.0,,,
2012,2012-03-31,DENA BANK,NATIONALISED BANKS,,,,8.86,2.65,11.51,,,
2012,2012-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,7.37,5.47,12.84,8.38,6.2,14.58,,,
2012,2012-03-31,INDIAN BANK,NATIONALISED BANKS,10.47,2.2,12.67,11.13,2.34,13.47,,,
2012,2012-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,7.49,4.46,11.95,8.35,4.97,13.32,,,
2012,2012-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,8.78,2.23,11.01,10.12,2.57,12.69,,,
2012,2012-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,8.26,4.55,12.81,8.55,4.71,13.26,,,
2012,2012-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,8.52,3.07,11.59,9.28,3.35,12.63,,,
2012,2012-03-31,SYNDICATE BANK,NATIONALISED BANKS,,,,8.94,3.3,12.24,,,
2012,2012-03-31,UCO BANK,NATIONALISED BANKS,7.23,3.8,11.03,8.09,4.26,12.35,,,
2012,2012-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,,,,8.37,3.48,11.85,,,
2012,2012-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,7.26,3.22,10.48,8.79,3.9,12.69,,,
2012,2012-03-31,VIJAYA BANK,NATIONALISED BANKS,8.13,2.83,10.96,9.68,3.38,13.06,,,
2012,2012-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,,,,9.45,4.21,13.66,,,
2012,2012-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,10.06,0.75,10.81,11.69,0.88,12.57,,,
2012,2012-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,,,,8.83,2.25,11.08,,,
2012,2012-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,13.27,1.53,14.8,13.81,1.6,15.41,,,
2012,2012-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,6.88,1.91,8.79,7.42,2.07,9.49,,,
2012,2012-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,12.74,1.09,13.83,15.86,0.78,16.64,,,
2012,2012-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,11.04,4.67,15.71,11.6,4.92,16.52,,,
2012,2012-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,11.09,5.17,16.26,12.68,5.84,18.52,,,
2012,2012-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,,,,11.37,2.48,13.85,,,
2012,2012-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,11.23,2.77,14.0,,,
2012,2012-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,10.43,2.1,12.53,11.12,2.24,13.36,,,
2012,2012-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,,,,10.86,1.98,12.84,,,
2012,2012-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,13.12,1.21,14.33,,,
2012,2012-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,14.84,1.67,16.51,15.74,1.78,17.52,,,
2012,2012-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,8.17,3.91,12.08,8.86,4.24,13.1,,,
2012,2012-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,13.79,0.44,14.23,14.62,0.47,15.09,,,
2012,2012-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,22.33,0.36,22.69,22.83,0.37,23.2,,,
2012,2012-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,9.6,2.04,11.64,11.54,2.46,14.0,,,
2012,2012-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,12.13,0.62,12.75,13.98,0.71,14.69,,,
2012,2012-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,,,,9.9,8.0,17.9,,,
2012,2012-03-31,AB BANK LIMITED,FOREIGN BANKS,46.27,1.05,47.32,33.6,0.76,34.36,,,
2012,2012-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,,,,80.0,0.88,80.88,,,
2012,2012-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,,,,18.7,0.6,19.3,,,
2012,2012-03-31,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,FOREIGN BANKS,28.2,0.37,28.57,25.17,0.33,25.5,,,
2012,2012-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,18.71,0.41,19.12,17.21,0.38,17.59,,,
2012,2012-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,,,,38.18,0.42,38.6,,,
2012,2012-03-31,BANK OF CEYLON,FOREIGN BANKS,,,,95.31,1.27,96.58,,,
2012,2012-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,16.44,7.56,24.0,10.23,4.7,14.93,,,
2012,2012-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,,,,14.45,0.54,14.99,,,
2012,2012-03-31,BNP PARIBAS,FOREIGN BANKS,11.91,3.87,15.78,11.09,3.61,14.7,,,
2012,2012-03-31,CITIBANK N.A,FOREIGN BANKS,,,,15.15,0.88,16.03,,,
2012,2012-03-31,COMMONWEALTH BANK OF AUSTRALIA,FOREIGN BANKS,86.76,0.21,86.97,78.1,0.19,78.29,,,
2012,2012-03-31,COOPERATIEVE RABOBANK U.A.,FOREIGN BANKS,116.92,0.37,117.29,123.47,0.39,123.86,,,
2012,2012-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,,,,10.48,3.86,14.34,,,
2012,2012-03-31,CREDIT SUISSE AG,FOREIGN BANKS,157.65,0.71,158.36,117.49,0.53,118.02,,,
2012,2012-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,53.05,0.52,53.57,44.34,0.44,44.78,,,
2012,2012-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,8.43,4.58,13.01,9.32,5.06,14.38,,,
2012,2012-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,,,,13.27,0.85,14.12,,,
2012,2012-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,,,,61.22,0.25,61.47,,,
2012,2012-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,,,,14.83,1.21,16.04,,,
2012,2012-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,,,,37.23,14.78,52.01,,,
2012,2012-03-31,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,FOREIGN BANKS,240.92,0.09,241.01,240.92,0.09,241.01,,,
2012,2012-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,,,,23.41,0.55,23.96,,,
2012,2012-03-31,JSC VTB BANK,FOREIGN BANKS,,,,86.52,0.44,86.96,,,
2012,2012-03-31,KBC BANK N.V.,FOREIGN BANKS,20.71,9.64,30.35,17.47,8.13,25.6,,,
2012,2012-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,76.42,5.19,81.61,61.32,1.25,62.57,,,
2012,2012-03-31,MASHREQ BANK PSC,FOREIGN BANKS,,,,54.81,0.56,55.37,,,
2012,2012-03-31,MIZUHO BANK LTD,FOREIGN BANKS,66.63,0.37,67.0,59.94,0.33,60.27,,,
2012,2012-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,,,,44.83,6.77,51.6,,,
2012,2012-03-31,NATIONAL AUSTRALIA BANK,FOREIGN BANKS,,,,423.74,,423.74,,,
2012,2012-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,457.82,,457.82,,,,,,
2012,2012-03-31,SBERBANK,FOREIGN BANKS,,,,329.86,,329.86,,,
2012,2012-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,35.06,1.43,36.49,37.52,1.5,39.02,,,
2012,2012-03-31,SHINHAN BANK,FOREIGN BANKS,55.73,1.25,56.98,39.35,0.91,40.26,,,
2012,2012-03-31,SOCIETE GENERALE,FOREIGN BANKS,39.69,0.88,40.57,35.82,0.79,36.61,,,
2012,2012-03-31,SONALI BANK,FOREIGN BANKS,,,,16.5,0.31,16.81,,,
2012,2012-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,9.48,3.33,12.81,8.19,2.86,11.05,,,
2012,2012-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,,,,9.38,3.08,12.46,,,
2012,2012-03-31,UBS AG,FOREIGN BANKS,49.7,0.13,49.83,53.61,0.14,53.75,,,
2012,2012-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,,,,205.8,,205.8,,,
2012,2012-03-31,WOORI BANK,FOREIGN BANKS,,,,421.7,,421.7,,,
2011,2011-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,7.68,3.64,11.32,7.92,3.76,11.68,,,
2011,2011-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,8.54,4.81,13.35,9.12,5.13,14.25,,,
2011,2011-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,6.93,3.76,10.69,7.77,4.21,11.98,,,
2011,2011-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,9.08,3.7,12.78,9.78,3.98,13.76,,,
2011,2011-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,7.91,4.34,12.25,8.66,4.75,13.41,,,
2011,2011-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,7.77,3.05,10.82,9.0,3.54,12.54,,,
2011,2011-03-31,ALLAHABAD BANK,NATIONALISED BANKS,,,,8.57,4.39,12.96,,,
2011,2011-03-31,ANDHRA BANK,NATIONALISED BANKS,9.07,4.41,13.48,9.68,4.7,14.38,,,
2011,2011-03-31,BANK OF BARODA,NATIONALISED BANKS,8.96,4.06,13.02,9.99,4.53,14.52,,,
2011,2011-03-31,BANK OF INDIA,NATIONALISED BANKS,7.8,3.62,11.42,8.33,3.84,12.17,,,
2011,2011-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,7.05,4.7,11.75,8.02,5.33,13.35,,,
2011,2011-03-31,CANARA BANK,NATIONALISED BANKS,,,,10.87,4.51,15.38,,,
2011,2011-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,5.81,4.93,10.74,6.31,5.33,11.64,,,
2011,2011-03-31,CORPORATION BANK,NATIONALISED BANKS,7.95,4.95,12.9,8.69,5.42,14.11,,,
2011,2011-03-31,DENA BANK,NATIONALISED BANKS,,,,9.77,3.64,13.41,,,
2011,2011-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,7.14,5.02,12.16,8.03,5.61,13.64,,,
2011,2011-03-31,INDIAN BANK,NATIONALISED BANKS,10.43,2.4,12.83,11.02,2.54,13.56,,,
2011,2011-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,7.45,5.83,13.28,8.16,6.39,14.55,,,
2011,2011-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,9.69,2.61,12.3,11.21,3.02,14.23,,,
2011,2011-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,7.7,4.24,11.94,8.35,4.59,12.94,,,
2011,2011-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,7.99,3.77,11.76,8.44,3.98,12.42,,,
2011,2011-03-31,SYNDICATE BANK,NATIONALISED BANKS,7.26,3.94,11.2,9.31,3.73,13.04,,,
2011,2011-03-31,UCO BANK,NATIONALISED BANKS,7.38,4.49,11.87,8.52,5.19,13.71,,,
2011,2011-03-31,UNION BANK OF INDIA,NATIONALISED BANKS,,,,8.69,4.26,12.95,,,
2011,2011-03-31,UNITED BANK OF INDIA,NATIONALISED BANKS,7.61,3.55,11.16,8.9,4.15,13.05,,,
2011,2011-03-31,VIJAYA BANK,NATIONALISED BANKS,8.96,3.63,12.59,9.88,4.0,13.88,,,
2011,2011-03-31,AXIS BANK LIMITED,PRIVATE SECTOR BANKS,,,,9.41,3.24,12.65,,,
2011,2011-03-31,CITY UNION BANK LIMITED,PRIVATE SECTOR BANKS,10.3,0.79,11.09,11.84,0.91,12.75,,,
2011,2011-03-31,CSB BANK LIMITED,PRIVATE SECTOR BANKS,,,,9.42,1.8,11.22,,,
2011,2011-03-31,DCB BANK LIMITED,PRIVATE SECTOR BANKS,,,,11.1,2.15,13.25,,,
2011,2011-03-31,DHANLAXMI BANK LIMITED,PRIVATE SECTOR BANKS,8.62,2.19,10.81,9.41,2.39,11.8,,,
2011,2011-03-31,FEDERAL BANK LTD,PRIVATE SECTOR BANKS,13.79,1.6,15.39,15.63,1.16,16.79,,,
2011,2011-03-31,HDFC BANK LTD.,PRIVATE SECTOR BANKS,11.56,3.76,15.32,12.23,3.99,16.22,,,
2011,2011-03-31,ICICI BANK LIMITED,PRIVATE SECTOR BANKS,11.77,5.86,17.63,13.17,6.37,19.54,,,
2011,2011-03-31,INDUSIND BANK LTD,PRIVATE SECTOR BANKS,11.13,3.26,14.39,12.29,3.6,15.89,,,
2011,2011-03-31,ING VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,9.36,3.58,12.94,,,
2011,2011-03-31,JAMMU & KASHMIR BANK LTD,PRIVATE SECTOR BANKS,10.99,2.31,13.3,11.33,2.39,13.72,,,
2011,2011-03-31,KARNATAKA BANK LTD,PRIVATE SECTOR BANKS,,,,11.27,2.06,13.33,,,
2011,2011-03-31,KARUR VYSYA BANK LTD,PRIVATE SECTOR BANKS,,,,13.07,1.34,14.41,,,
2011,2011-03-31,KOTAK MAHINDRA BANK LTD.,PRIVATE SECTOR BANKS,16.91,1.82,18.73,17.99,1.93,19.92,,,
2011,2011-03-31,LAKSHMI VILAS BANK LTD,PRIVATE SECTOR BANKS,9.88,2.21,12.09,10.78,2.41,13.19,,,
2011,2011-03-31,NAINITAL BANK LTD,PRIVATE SECTOR BANKS,16.9,0.59,17.49,15.8,0.55,16.35,,,
2011,2011-03-31,RBL BANK LTD,PRIVATE SECTOR BANKS,58.91,0.51,59.42,55.93,0.48,56.41,,,
2011,2011-03-31,SBI COMMERCIAL & INTERNATIONAL BANK LTD,PRIVATE SECTOR BANKS,29.13,0.76,29.89,27.44,0.72,28.16,,,
2011,2011-03-31,SOUTH INDIAN BANK LTD,PRIVATE SECTOR BANKS,10.6,2.57,13.17,11.27,2.74,14.01,,,
2011,2011-03-31,TAMILNAD MERCANTILE BANK LTD,PRIVATE SECTOR BANKS,13.25,0.62,13.87,14.46,0.67,15.13,,,
2011,2011-03-31,YES BANK LTD.,PRIVATE SECTOR BANKS,,,,9.7,6.8,16.5,,,
2011,2011-03-31,AB BANK LIMITED,FOREIGN BANKS,36.89,0.79,37.68,29.94,0.63,30.57,,,
2011,2011-03-31,ABU DHABI COMMERCIAL BANK PJSC,FOREIGN BANKS,,,,44.26,0.99,45.25,,,
2011,2011-03-31,AMERICAN EXPRESS BANKING CORP.,FOREIGN BANKS,,,,23.26,0.35,23.61,,,
2011,2011-03-31,"BANK OF AMERICA , NATIONAL ASSOCIATION",FOREIGN BANKS,15.6,0.43,16.03,14.12,0.39,14.51,,,
2011,2011-03-31,BANK OF BAHRAIN & KUWAIT B.S.C.,FOREIGN BANKS,,,,22.89,0.39,23.28,,,
2011,2011-03-31,BANK OF CEYLON,FOREIGN BANKS,56.03,1.83,57.86,40.76,1.33,42.09,,,
2011,2011-03-31,BANK OF NOVA SCOTIA,FOREIGN BANKS,16.64,1.95,18.59,10.56,1.24,11.8,,,
2011,2011-03-31,BARCLAYS BANK PLC,FOREIGN BANKS,,,,14.36,0.53,14.89,,,
2011,2011-03-31,BNP PARIBAS,FOREIGN BANKS,10.42,4.25,14.67,8.46,3.46,11.92,,,
2011,2011-03-31,CITIBANK N.A,FOREIGN BANKS,,,,16.49,0.82,17.31,,,
2011,2011-03-31,COMMONWEALTH BANK OF AUSTRALIA,FOREIGN BANKS,160.28,0.11,160.39,143.86,0.1,143.96,,,
2011,2011-03-31,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,FOREIGN BANKS,,,,10.77,3.21,13.98,,,
2011,2011-03-31,CREDIT SUISSE AG,FOREIGN BANKS,476.41,,476.41,453.59,,453.59,,,
2011,2011-03-31,"CTBC BANK CO., LTD.",FOREIGN BANKS,43.63,0.58,44.21,36.27,,36.27,,,
2011,2011-03-31,DBS BANK INDIA LIMITED,FOREIGN BANKS,7.96,4.15,12.11,9.84,5.14,14.98,,,
2011,2011-03-31,DEUTSCHE BANK AG,FOREIGN BANKS,,,,14.3,0.73,15.03,,,
2011,2011-03-31,FIRSTRAND BANK LTD,FOREIGN BANKS,,,,94.61,0.2,94.81,,,
2011,2011-03-31,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,FOREIGN BANKS,,,,16.69,1.34,18.03,,,
2011,2011-03-31,HSBC BANK OMAN S.A.O.G.,FOREIGN BANKS,,,,45.47,0.17,45.64,,,
2011,2011-03-31,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,FOREIGN BANKS,,,,22.33,0.66,22.99,,,
2011,2011-03-31,JSC VTB BANK,FOREIGN BANKS,,,,123.59,,123.59,,,
2011,2011-03-31,KBC BANK N.V.,FOREIGN BANKS,27.23,13.51,40.74,22.54,11.19,33.73,,,
2011,2011-03-31,KRUNG THAI BANK PUBLIC COMPANY LIMITED,FOREIGN BANKS,74.43,5.16,79.59,69.93,1.25,71.18,,,
2011,2011-03-31,MASHREQ BANK PSC,FOREIGN BANKS,,,,57.82,1.25,59.07,,,
2011,2011-03-31,MIZUHO BANK LTD,FOREIGN BANKS,94.86,0.43,95.29,86.86,0.39,87.25,,,
2011,2011-03-31,"MUFG BANK, LTD.",FOREIGN BANKS,,,,57.76,0.91,58.67,,,
2011,2011-03-31,PT BANK MAYBANK INDONESIA TBK,FOREIGN BANKS,515.51,,515.51,,,,,,
2011,2011-03-31,SBM BANK (INDIA) LIMITED,FOREIGN BANKS,44.26,1.61,45.87,44.07,1.59,45.66,,,
2011,2011-03-31,SHINHAN BANK,FOREIGN BANKS,70.92,1.25,72.17,49.51,1.22,50.73,,,
2011,2011-03-31,SOCIETE GENERALE,FOREIGN BANKS,17.85,0.71,18.56,15.62,0.61,16.23,,,
2011,2011-03-31,SONALI BANK,FOREIGN BANKS,39.87,0.45,40.32,21.36,0.24,21.6,,,
2011,2011-03-31,STANDARD CHARTERED BANK,FOREIGN BANKS,10.83,3.65,14.48,8.9,2.98,11.88,,,
2011,2011-03-31,THE ROYAL BANK OF SCOTLAND N.V.,FOREIGN BANKS,,,,8.33,3.32,11.65,,,
2011,2011-03-31,UBS AG,FOREIGN BANKS,75.13,0.18,75.31,89.79,0.22,90.01,,,
2011,2011-03-31,UNITED OVERSEAS BANK LTD,FOREIGN BANKS,,,,341.49,,341.49,,,
2010,2010-03-31,STATE BANK OF BIKANER AND JAIPUR,STATE BANK OF INDIA AND ITS ASSOCIATES,7.5,4.44,11.94,8.35,4.95,13.3,,,
2010,2010-03-31,STATE BANK OF HYDERABAD,STATE BANK OF INDIA AND ITS ASSOCIATES,7.95,5.76,13.71,8.64,6.26,14.9,,,
2010,2010-03-31,STATE BANK OF INDIA,STATE BANK OF INDIA AND ITS ASSOCIATES,8.46,3.54,12.0,9.45,3.94,13.39,,,
2010,2010-03-31,STATE BANK OF INDORE,STATE BANK OF INDIA AND ITS ASSOCIATES,7.66,4.42,12.08,8.58,4.95,13.53,,,
2010,2010-03-31,STATE BANK OF MYSORE,STATE BANK OF INDIA AND ITS ASSOCIATES,7.4,4.72,12.12,7.59,4.83,12.42,,,
2010,2010-03-31,STATE BANK OF PATIALA,STATE BANK OF INDIA AND ITS ASSOCIATES,7.66,4.79,12.45,8.16,5.1,13.26,,,
2010,2010-03-31,STATE BANK OF TRAVANCORE,STATE BANK OF INDIA AND ITS ASSOCIATES,8.0,3.89,11.89,9.24,4.5,13.74,,,
2010,2010-03-31,ALLAHABAD BANK,NATIONALISED BANKS,8.04,4.94,12.98,8.12,5.5,13.62,,,
2010,2010-03-31,ANDHRA BANK,NATIONALISED BANKS,7.81,5.49,13.3,8.18,5.75,13.93,,,
2010,2010-03-31,BANK OF BARODA,NATIONALISED BANKS,8.22,4.62,12.84,9.2,5.16,14.36,,,
2010,2010-03-31,BANK OF INDIA,NATIONALISED BANKS,8.29,4.34,12.63,8.48,4.46,12.94,,,
2010,2010-03-31,BANK OF MAHARASHTRA,NATIONALISED BANKS,5.68,5.65,11.33,6.41,6.37,12.78,,,
2010,2010-03-31,CANARA BANK,NATIONALISED BANKS,7.29,4.18,11.47,8.54,4.89,13.43,,,
2010,2010-03-31,CENTRAL BANK OF INDIA,NATIONALISED BANKS,6.03,4.78,10.81,6.83,5.4,12.23,,,
2010,2010-03-31,CORPORATION BANK,NATIONALISED BANKS,9.03,5.97,15.0,9.25,6.12,15.37,,,
2010,2010-03-31,DENA BANK,NATIONALISED BANKS,6.8,3.84,10.64,8.16,4.61,12.77,,,
2010,2010-03-31,IDBI BANK LIMITED,NATIONALISED BANKS,5.97,4.86,10.83,6.24,5.07,11.31,,,
2010,2010-03-31,INDIAN BANK,NATIONALISED BANKS,10.65,1.51,12.16,11.13,1.58,12.71,,,
2010,2010-03-31,INDIAN OVERSEAS BANK,NATIONALISED BANKS,8.36,5.9,14.26,8.67,6.11,14.78,,,
2010,2010-03-31,ORIENTAL BANK OF COMMERCE,NATIONALISED BANKS,8.02,2.81,10.83,9.28,3.26,12.54,,,
2010,2010-03-31,PUNJAB AND SIND BANK,NATIONALISED BANKS,6.89,4.85,11.74,7.68,5.42,13.1,,,
2010,2010-03-31,PUNJAB NATIONAL BANK,NATIONALISED BANKS,8.38,4.59,12.97,9.11,5.05,14.16,,,
2010,2010-03-31,SYNDICATE BANK,NATIONALISED BANKS,7.26,3.94,11.2,8.24,4.46,12.7,,,
