,,,,,,,,,
,,RBL BANK LTD,17.27,14.83,4.46,-,27.64,5.45,11.36
,,SBI COMMERCIAL & INTERNATIONAL BANK LTD,4.61,0.61,1.04,0.91,3.27,0.23,0.39
,,SOUTH INDIAN BANK LTD,260.56,174.25,223.81,-,211.00,134.31,61.57
,,TAMILNAD MERCANTILE BANK LTD,120.40,82.87,88.27,-,115.00,22.08,19.98
,,YES BANK LTD.,84.93,113.36,55.44,82.63,60.20,41.16,12.99
,,PRIVATE SECTOR BANKS,"16,889.85","14,816.95","9,994.13","4,072.69","17,639.97","7,412.03","6,505.98"
,,ALLAHABAD BANK,"1,078.25","1,238.15","1,094.60",-,"1,221.80",422.11,470.15
,,ANDHRA BANK,368.14,399.90,280.17,-,487.87,79.22,95.72
,,BANK OF BARODA,"1,842.92","1,671.22","1,113.45",-,"2,400.69",449.04,602.32
,,BANK OF INDIA,"2,470.88","4,161.66","1,749.89",-,"4,882.65",628.21,"2,207.45"
,,BANK OF MAHARASHTRA,798.41,875.72,464.34,-,"1,209.79",271.90,662.43
,,CANARA BANK,"2,167.97","3,266.33","2,843.99",-,"2,590.31","1,507.25","1,799.70"
,,CENTRAL BANK OF INDIA,"2,316.00","1,033.00",891.00,-,"2,458.00","1,063.00",727.00
,,CORPORATION BANK,559.22,476.82,385.10,-,650.94,138.30,197.25
,,DENA BANK,620.77,629.93,608.71,-,641.99,313.38,427.53
,,IDBI BANK LIMITED,"1,435.69","1,483.18",789.49,-,"2,129.38",948.96,"1,406.32"
,,INDIAN BANK,459.18,586.19,535.27,-,510.10,93.81,144.93
,,INDIAN OVERSEAS BANK,"1,923.41","3,126.83","1,439.16",-,"3,611.08",999.14,"1,994.97"
,,ORIENTAL BANK OF COMMERCE,"1,058.12","1,133.10",722.47,-,"1,468.75",442.43,723.82
,,PUNJAB AND SIND BANK,161.04,208.05,162.94,-,206.15,78.03,116.63
,,PUNJAB NATIONAL BANK,"2,506.90","2,838.14","2,130.63",-,"3,214.41",263.86,981.69
,,SYNDICATE BANK,"1,594.54","1,491.52","1,079.24",-,"2,006.82",631.77,963.20
,,UCO BANK,"1,539.51","1,109.03",611.28,370.83,"1,666.43",812.67,966.28
,,UNION BANK OF INDIA,"1,923.35","1,785.23",524.45,513.24,"2,670.89",325.94,965.33
,,UNITED BANK OF INDIA,"1,020.35",980.34,628.39,-,"1,372.30",524.97,778.55
,,VIJAYA BANK,698.82,"1,207.58",911.95,-,994.45,292.29,581.83
,,NATIONALISED BANKS,"26,543.47","29,701.92","18,966.52",884.07,"36,394.80","10,286.28","16,813.10"
,,AB BANK LIMITED,2.65,-,-,-,2.65,1.85,1.32
,,ABU DHABI COMMERCIAL BANK PJSC,14.13,0.39,0.43,-,14.09,-,0.28
,,AMERICAN EXPRESS BANKING CORP.,37.85,42.96,63.43,-,17.38,30.28,13.91
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",0.70,-,-,-,0.70,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,11.76,19.09,10.63,9.31,10.91,0.25,9.08
,,BANK OF CEYLON,4.77,0.35,2.90,-,2.22,-,-
,,BANK OF NOVA SCOTIA,2.00,9.65,2.02,-,9.63,-,-
,,BARCLAYS BANK PLC,"1,047.85","1,478.66","1,104.78",-,"1,421.73",484.62,389.32
,,BNP PARIBAS,68.33,-,-,0.21,68.12,31.93,-
,,CITIBANK N.A,"1,805.67","2,394.16",-,"2,924.39","1,275.44","1,050.70",784.46
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,0.90,276.26,-,-,277.16,-,138.13
,,"CTBC BANK CO., LTD.",-,3.14,-,-,3.14,-,2.83
,,DBS BANK INDIA LIMITED,31.17,112.27,53.64,13.75,76.04,14.93,40.00
,,DEUTSCHE BANK AG,242.65,429.08,410.91,-,260.81,77.17,102.35
,,FIRSTRAND BANK LTD,-,-,-,-,-,-,-
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,"1,316.14","2,397.74","2,030.59",-,"1,683.29",391.03,543.13
,,HSBC BANK OMAN S.A.O.G.,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,61.48,59.33,25.53,-,95.28,8.92,29.14
,,JSC VTB BANK,-,-,-,-,-,-,-
,,KBC BANK N.V.,26.41,73.18,-,-,99.59,23.48,63.89
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,0.00,-,-,-,0.00,-,-
,,MIZUHO BANK LTD,6.36,-,0.02,-,6.34,-,-
,,"MUFG BANK, LTD.",8.15,-,0.82,-,7.33,0.79,0.79
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBM BANK (INDIA) LIMITED,-,18.80,-,-,18.80,-,16.92
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,-,1.21,-,-,1.21,-,-
,,SONALI BANK,1.22,0.37,0.84,-,0.75,0.27,0.26
,,STANDARD CHARTERED BANK,928.00,"1,476.08","1,308.48",-,"1,095.60",514.09,580.49
,,THE ROYAL BANK OF SCOTLAND N.V.,818.91,"1,151.27","1,284.80",-,685.37,366.41,260.92
,,UBS AG,-,-,-,-,-,-,-
,,FOREIGN BANKS,"6,437.10","9,943.98","6,299.82","2,947.66","7,133.59","2,996.72","2,977.22"
,2009,STATE BANK OF BIKANER AND JAIPUR,437.31,336.02,237.09,45.91,490.33,209.09,252.94
,,STATE BANK OF HYDERABAD,311.94,325.87,184.43,-,453.38,56.97,165.79
,,STATE BANK OF INDIA,"12,837.34","11,140.21","8,263.55",-,"15,714.00","7,424.33","9,677.42"
,,STATE BANK OF INDORE,255.80,207.30,174.41,-,288.69,156.51,192.74
,,STATE BANK OF MYSORE,359.00,189.61,181.00,-,367.61,89.39,129.07
,,STATE BANK OF PATIALA,520.94,393.96,280.91,60.09,573.90,216.99,263.63
,,STATE BANK OF TRAVANCORE,549.74,407.39,431.13,-,526.00,267.71,187.54
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"15,272.07","13,000.36","9,752.52",106.00,"18,413.91","8,420.99","10,869.13"
,,AXIS BANK LIMITED,494.61,"1,033.51",286.07,344.28,897.77,248.29,327.13
,,BANK OF RAJASTHAN LTD,126.19,64.39,17.94,11.72,160.92,30.90,57.03
,,CENTURION BANK OF PUNJAB LTD.,-,-,-,-,-,-,-
,,CITY UNION BANK LIMITED,82.93,86.42,67.27,-,102.08,44.46,61.11
,,CSB BANK LIMITED,131.39,62.83,22.44,-,171.78,53.24,87.94
,,DCB BANK LIMITED,57.67,304.73,72.40,-,290.00,26.98,127.01
,,DHANLAXMI BANK LIMITED,63.21,37.45,36.23,-,64.43,18.56,28.24
,,FEDERAL BANK LTD,468.59,574.95,199.21,254.79,589.54,43.20,68.12
,,HDFC BANK LTD.,906.97,"3,413.30",144.83,"2,187.37","1,988.07",298.52,627.62
,,ICICI BANK LIMITED,"7,579.54","5,063.71","2,993.94",-,"9,649.31","3,490.55","4,553.94"
,,INDUSIND BANK LTD,392.31,219.00,211.21,145.08,255.02,291.02,179.13
,,ING VYSYA BANK LTD,116.24,331.81,132.32,106.34,209.39,103.23,200.41
,,JAMMU & KASHMIR BANK LTD,485.23,401.89,255.61,72.24,559.27,203.55,287.51
,,KARNATAKA BANK LTD,379.57,162.44,90.41,8.40,443.20,106.48,116.10
,,KARUR VYSYA BANK LTD,194.26,82.11,70.51,-,205.86,17.29,25.82
,,KOTAK MAHINDRA BANK LTD.,439.18,521.93,156.49,115.41,689.21,276.16,396.84
,,LAKSHMI VILAS BANK LTD,137.98,36.49,30.42,-,144.05,59.52,64.85
,,NAINITAL BANK LTD,18.53,11.48,11.03,-,18.98,-,-
,,RBL BANK LTD,37.09,4.71,24.53,-,17.27,5.81,5.45
,,SBI COMMERCIAL & INTERNATIONAL BANK LTD,5.27,0.29,0.10,0.85,4.61,-,0.23
,,SOUTH INDIAN BANK LTD,188.48,171.66,99.58,-,260.56,33.97,134.31
,,TAMILNAD MERCANTILE BANK LTD,122.18,65.37,67.15,-,120.40,20.15,22.08
,,YES BANK LTD.,10.57,87.98,-,13.62,84.93,8.46,41.16
,,PRIVATE SECTOR BANKS,"12,437.99","12,738.45","4,989.69","3,260.10","16,926.65","5,380.34","7,412.03"
,,ALLAHABAD BANK,"1,010.51",846.06,778.32,-,"1,078.25",399.81,422.11
,,ANDHRA BANK,372.43,201.32,205.61,-,368.14,53.70,79.22
,,BANK OF BARODA,"1,981.38","1,001.89","1,140.35",-,"1,842.92",493.55,449.04
,,BANK OF INDIA,"1,930.92","2,099.73","1,559.77",-,"2,470.88",591.98,628.21
,,BANK OF MAHARASHTRA,766.27,368.56,336.42,-,798.41,254.05,271.90
,,CANARA BANK,"1,272.62","2,377.74","1,482.39",-,"2,167.97",899.03,"1,507.25"
,,CENTRAL BANK OF INDIA,"2,350.00",873.00,907.00,-,"2,316.00","1,060.00","1,063.00"
,,CORPORATION BANK,584.42,236.46,261.66,-,559.22,126.93,138.30
,,DENA BANK,572.60,675.71,627.54,-,620.77,215.43,313.38
,,IDBI BANK LIMITED,"1,376.61",637.03,577.95,-,"1,435.69",925.24,948.96
,,INDIAN BANK,486.87,228.93,256.62,-,459.18,97.59,93.81
,,INDIAN OVERSEAS BANK,996.95,"2,261.85","1,335.39",-,"1,923.41",363.20,999.14
,,ORIENTAL BANK OF COMMERCE,"1,280.10",495.70,717.68,-,"1,058.12",538.40,442.43
,,PUNJAB AND SIND BANK,135.53,141.87,116.36,-,161.04,66.97,78.03
,,PUNJAB NATIONAL BANK,"3,021.46","1,731.14","2,245.69",-,"2,506.91",753.78,263.85
,,SYNDICATE BANK,"1,768.65",960.70,"1,134.81",-,"1,594.54",622.73,631.77
,,UCO BANK,"1,651.95",666.53,675.71,103.26,"1,539.51","1,092.30",812.67
,,UNION BANK OF INDIA,"1,656.60","1,176.66",909.91,-,"1,923.35",127.57,325.94
,,UNITED BANK OF INDIA,761.00,811.00,552.00,-,"1,020.00",306.00,525.00
,,VIJAYA BANK,511.50,666.93,479.61,-,698.82,181.61,292.29
,,NATIONALISED BANKS,"24,488.37","18,458.81","16,300.79",103.26,"26,543.13","9,169.87","10,286.30"
,,AB BANK LIMITED,2.65,-,-,-,2.65,2.38,1.85
,,ABU DHABI COMMERCIAL BANK PJSC,19.49,0.75,4.53,1.58,14.13,-,-
,,AMERICAN EXPRESS BANKING CORP.,12.74,84.30,51.79,-,45.25,7.83,30.28
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",0.70,-,-,-,0.70,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,25.36,0.64,1.86,12.38,11.76,4.24,0.25
,,BANK OF CEYLON,16.68,0.06,11.97,-,4.77,1.66,-
,,BANK OF NOVA SCOTIA,2.00,-,0.00,-,2.00,-,-
,,BARCLAYS BANK PLC,53.03,"1,008.60",13.78,-,"1,047.85",32.44,484.62
,,BNP PARIBAS,28.42,39.91,-,-,68.33,-,31.93
,,CITIBANK N.A,791.60,"2,514.60",-,"1,500.50","1,805.70",471.80,"1,050.70"
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,2.22,-,1.32,-,0.90,-,-
,,"CTBC BANK CO., LTD.",1.30,-,1.30,-,-,-,-
,,DBS BANK INDIA LIMITED,5.03,27.14,1.01,-,31.16,0.91,14.93
,,DEUTSCHE BANK AG,54.94,395.63,207.92,-,242.65,15.43,77.17
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,582.48,"2,147.07","1,413.41",-,"1,316.14",174.77,391.03
,,HSBC BANK OMAN S.A.O.G.,-,-,-,-,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,121.43,29.50,89.45,-,61.48,22.41,8.92
,,JSC VTB BANK,-,-,-,-,-,-,-
,,KBC BANK N.V.,-,26.41,-,-,26.41,-,23.48
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,-,-,-,-,-,-,-
,,MIZUHO BANK LTD,6.58,-,0.22,-,6.36,-,-
,,"MUFG BANK, LTD.",7.24,1.51,0.60,-,8.15,1.13,0.79
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBM BANK (INDIA) LIMITED,-,-,-,-,-,-,-
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,-,-,-,-,-,-,-
,,SONALI BANK,0.86,0.53,0.17,-,1.22,-,0.27
,,STANDARD CHARTERED BANK,613.22,646.17,331.39,-,928.00,345.38,514.09
,,THE ROYAL BANK OF SCOTLAND PLC,290.45,"1,225.44",696.98,-,818.91,173.88,366.41
,,UBS AG,-,-,-,-,-,-,-
,,FOREIGN BANKS,"2,638.42","8,148.25","2,827.70","1,514.46","6,444.51","1,254.26","2,996.72"
,,STATE BANK OF SAURASHTRA,-,-,-,-,-,-,-
,,PUBLIC SECTOR BANKS,-,-,-,-,-,-,-
,2008,STATE BANK OF BIKANER AND JAIPUR,463.03,291.99,317.71,-,437.31,222.80,209.09
,,STATE BANK OF HYDERABAD,350.83,198.58,237.47,-,311.94,61.30,56.97
,,STATE BANK OF INDIA,"9,998.22","7,899.04","5,059.92",-,"12,837.34","5,257.72","7,424.33"
,,STATE BANK OF INDORE,294.20,165.91,194.72,-,265.39,159.06,133.51
,,STATE BANK OF MYSORE,383.76,-,24.76,-,359.00,74.88,89.39
,,STATE BANK OF PATIALA,524.41,449.28,452.75,-,520.94,238.41,216.99
,,STATE BANK OF SAURASHTRA,122.38,145.38,92.47,-,175.29,77.51,110.94
,,STATE BANK OF TRAVANCORE,540.11,326.33,295.61,-,570.83,267.62,267.71
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"12,676.94","9,476.51","6,675.41",-,"15,478.04","6,359.30","8,508.93"
,,AXIS BANK LIMITED,418.67,384.21,308.27,-,494.61,266.33,248.29
,,BANK OF RAJASTHAN LTD,121.04,50.28,43.38,1.75,126.19,13.67,30.90
,,CENTURION BANK OF PUNJAB LTD.,317.88,611.55,389.66,-,539.77,141.50,266.71
,,CITY UNION BANK LIMITED,87.07,58.68,62.82,-,82.93,36.25,44.46
,,CSB BANK LIMITED,129.06,38.19,35.86,-,131.39,59.68,53.24
,,DCB BANK LIMITED,146.16,103.48,186.21,-,63.43,43.62,26.98
,,DHANLAXMI BANK LIMITED,96.29,15.85,48.93,-,63.21,32.24,18.56
,,FEDERAL BANK LTD,450.80,262.31,244.52,-,468.59,65.05,43.20
,,HDFC BANK LTD.,657.76,"1,202.76",953.55,-,906.97,202.89,298.52
,,ICICI BANK LIMITED,"4,126.06","3,689.66",236.18,-,"7,579.54","1,992.04","3,490.55"
,,INDUSIND BANK LTD,342.73,155.49,105.91,-,392.31,273.75,291.02
,,ING VYSYA BANK LTD,126.38,197.30,207.44,-,116.24,114.02,103.23
,,JAMMU & KASHMIR BANK LTD,501.83,227.93,244.53,-,485.23,193.57,203.44
,,KARNATAKA BANK LTD,387.34,137.70,145.47,-,379.57,116.04,106.48
,,KARUR VYSYA BANK LTD,202.63,77.23,85.60,-,194.26,15.97,17.29
,,KOTAK MAHINDRA BANK LTD.,282.13,249.74,78.79,-,453.08,216.81,276.16
,,LAKSHMI VILAS BANK LTD,131.18,46.32,39.52,-,137.98,56.95,59.52
,,LORD KRISHNA BANK LTD,-,-,-,-,-,-,-
,,NAINITAL BANK LTD,15.60,13.32,10.39,-,18.53,-,-
,,RBL BANK LTD,38.05,5.61,6.57,-,37.09,10.20,5.81
,,SANGLI BANK LTD,-,-,-,-,-,-,-
,,SBI COMMERCIAL & INTERNATIONAL BANK LTD,11.17,4.31,10.21,-,5.27,0.61,-
,,SOUTH INDIAN BANK LTD,321.21,57.95,190.68,-,188.48,77.81,33.97
,,TAMILNAD MERCANTILE BANK LTD,190.60,57.00,125.42,-,122.18,39.79,20.15
,,YES BANK LTD.,-,10.89,0.32,-,10.57,-,8.46
,,PRIVATE SECTOR BANKS,"9,101.64","7,657.76","3,760.23",1.75,"12,997.42","3,968.79","5,646.94"
,,ALLAHABAD BANK,"1,093.59",619.22,702.30,-,"1,010.51",440.19,399.81
,,ANDHRA BANK,397.01,201.52,226.10,-,372.43,47.25,53.70
,,BANK OF BARODA,"2,092.14","1,002.15","1,112.91",-,"1,981.38",501.67,493.55
,,BANK OF INDIA,"2,100.49","1,365.27","1,534.84",-,"1,930.92",812.03,591.98
,,BANK OF MAHARASHTRA,820.27,252.12,306.12,-,766.27,277.38,254.04
,,CANARA BANK,"1,373.46","1,425.70","1,526.54",-,"1,272.62",926.97,899.03
,,CENTRAL BANK OF INDIA,"2,572.00",665.00,887.00,-,"2,350.00",878.00,"1,060.00"
,,CORPORATION BANK,624.57,173.33,213.48,-,584.42,141.93,126.93
,,DENA BANK,744.48,416.01,587.89,-,572.60,364.80,215.43
,,IDBI LIMITED,"1,231.86",954.07,621.25,-,"1,564.68",721.93,"1,082.91"
,,INDIAN BANK,545.81,443.70,502.65,-,486.86,102.13,97.59
,,INDIAN OVERSEAS BANK,"1,120.21",665.00,788.26,-,996.95,257.83,363.20
,,ORIENTAL BANK OF COMMERCE,"1,454.05",579.75,753.70,-,"1,280.10",215.66,538.40
,,PUNJAB AND SIND BANK,290.84,105.84,261.15,-,135.53,77.04,66.97
,,PUNJAB NATIONAL BANK,"3,390.72","1,953.19","2,024.61",-,"3,319.30",725.62,753.78
,,SYNDICATE BANK,"1,559.81","1,265.41","1,056.57",-,"1,768.65",391.01,622.73
,,UCO BANK,"1,506.23","1,034.52",888.80,-,"1,651.95","1,006.06","1,092.30"
,,UNION BANK OF INDIA,"1,872.62",762.50,978.52,-,"1,656.60",601.22,127.57
,,UNITED BANK OF INDIA,817.00,326.00,382.00,-,761.00,333.00,306.00
,,VIJAYA BANK,564.31,406.78,459.59,-,511.50,143.96,181.61
,,NATIONALISED BANKS,"26,171.47","14,617.08","15,814.28",-,"24,974.27","8,965.68","9,327.53"
,,AB BANK LIMITED,-,2.65,-,-,2.65,-,2.38
,,ABU DHABI COMMERCIAL BANK PJSC,39.77,3.92,8.60,15.60,19.49,1.28,-
,,AMERICAN EXPRESS BANK LTD,-,-,-,-,-,-,-
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",0.70,-,-,-,0.70,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,37.29,4.91,2.64,14.19,25.37,0.20,4.24
,,BANK OF CEYLON,28.95,1.42,13.69,-,16.68,6.08,1.66
,,BANK OF NOVA SCOTIA,18.18,-,16.18,-,2.00,-,-
,,BARCLAYS BANK PLC,-,53.03,-,-,53.03,-,32.44
,,BNP PARIBAS,38.76,-,5.00,-,33.76,-,-
,,CITIBANK N.A,530.00,984.90,-,723.30,791.60,336.10,471.80
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,3.22,-,1.00,-,2.22,-,-
,,"CTBC BANK CO., LTD.",2.95,-,1.65,-,1.30,0.32,-
,,DBS BANK INDIA LIMITED,-,5.21,-,-,5.21,-,1.09
,,DEUTSCHE BANK AG,11.02,64.32,20.41,-,54.93,0.42,15.43
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,394.99,"1,092.90",790.75,-,697.14,98.59,174.78
,,HSBC BANK OMAN S.A.O.G.,154.76,16.01,10.22,160.55,-,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,61.77,75.96,16.30,-,121.43,17.38,22.41
,,KBC BANK N.V.,-,-,-,-,-,-,-
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,-,-,-,-,-,-,-
,,MIZUHO BANK LTD,6.58,-,-,-,6.58,-,-
,,"MUFG BANK, LTD.",7.73,-,0.49,-,7.24,1.13,1.13
,,PT BANK MAYBANK INDONESIA TBK,-,-,-,-,-,-,-
,,SBM BANK (INDIA) LIMITED,-,-,-,-,-,-,-
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,3.49,-,2.16,1.33,-,-,-
,,SONALI BANK,0.88,-,0.02,-,0.86,-,-
,,STANDARD CHARTERED BANK,799.48,333.04,409.38,-,723.14,431.90,345.37
,,THE ROYAL BANK OF SCOTLAND PLC,100.87,591.58,398.36,-,294.09,21.28,173.88
,,FOREIGN BANKS,"2,241.39","3,229.85","1,696.85",914.97,"2,859.42",914.68,"1,246.61"
,2007,STATE BANK OF BIKANER AND JAIPUR,388.73,243.26,168.96,-,463.03,187.16,222.80
,,STATE BANK OF HYDERABAD,453.06,208.86,311.09,-,350.83,75.39,61.30
,,STATE BANK OF INDIA,"9,628.14","4,963.87","4,593.79",-,"9,998.22","4,911.41","5,257.72"
,,STATE BANK OF INDORE,362.93,213.08,281.81,-,294.20,216.80,159.06
,,STATE BANK OF MYSORE,398.13,-,14.37,-,383.76,86.46,74.88
,,STATE BANK OF PATIALA,542.95,337.74,356.28,-,524.41,220.36,238.41
,,STATE BANK OF SAURASHTRA,157.12,50.32,85.06,-,122.38,98.06,77.51
,,STATE BANK OF TRAVANCORE,609.95,247.40,317.24,-,540.11,276.46,267.62
,,STATE BANK OF INDIA AND ITS ASSOCIATES,"12,541.01","6,264.53","6,128.60",-,"12,676.94","6,072.10","6,359.30"
,,AXIS BANK LIMITED,377.95,169.31,128.59,-,418.67,219.83,266.33
,,BANK OF RAJASTHAN LTD,135.51,27.95,41.58,0.84,121.04,40.18,13.67
,,BHARAT OVERSEAS BANK LTD,-,-,-,-,-,-,-
,,CENTURION BANK OF PUNJAB LTD.,320.61,165.16,167.89,-,317.88,73.95,141.50
,,CITY UNION BANK LIMITED,112.83,39.02,64.78,-,87.07,49.79,36.25
,,CSB BANK LIMITED,159.92,38.04,68.90,-,129.06,74.79,59.68
,,DCB BANK LIMITED,314.92,34.95,203.71,-,146.16,83.96,43.64
,,DHANLAXMI BANK LIMITED,111.38,26.37,41.46,-,96.29,44.89,32.24
,,FEDERAL BANK LTD,563.05,182.29,294.54,-,450.80,111.60,65.05
,,GANESH BANK OF KURUNDWAD LTD,-,-,-,-,-,-,-
,,HDFC BANK LTD.,508.89,778.60,629.73,-,657.76,155.18,202.89
,,ICICI BANK LIMITED,"2,222.59","2,161.00",257.53,-,"4,126.06","1,052.68","1,992.04"
,,INDUSIND BANK LTD,268.83,237.59,163.69,-,342.73,194.97,273.75
,,ING VYSYA BANK LTD,180.93,203.78,258.33,-,126.38,180.47,114.02
,,JAMMU & KASHMIR BANK LTD,370.19,273.57,141.93,-,501.83,133.87,193.94
,,KARNATAKA BANK LTD,415.13,130.45,158.25,-,387.33,91.51,116.04
,,KARUR VYSYA BANK LTD,223.15,53.13,73.65,-,202.63,44.83,15.97
,,KOTAK MAHINDRA BANK LTD.,37.71,284.04,44.20,-,277.55,15.00,216.80
,,LAKSHMI VILAS BANK LTD,124.77,79.50,73.09,-,131.18,55.59,56.95
,,LORD KRISHNA BANK LTD,70.71,43.36,32.63,-,81.44,44.27,44.47
,,NAINITAL BANK LTD,11.58,10.11,6.09,-,15.60,-,-
,,RBL BANK LTD,39.29,5.64,6.88,-,38.05,12.79,10.20
,,SANGLI BANK LTD,61.98,17.84,2.99,-,76.83,20.79,14.51
,,SBI COMMERCIAL & INTERNATIONAL BANK LTD,43.74,0.77,33.34,-,11.17,9.68,0.61
,,SOUTH INDIAN BANK LTD,327.82,144.34,150.95,-,321.21,118.20,77.81
,,TAMILNAD MERCANTILE BANK LTD,230.58,73.00,112.98,-,190.60,67.92,39.79
,,UNITED WESTERN BANK LTD,-,-,-,-,-,-,-
,,YES BANK LTD.,-,-,-,-,-,-,-
,,PRIVATE SECTOR BANKS,"7,234.06","5,179.81","3,157.71",0.84,"9,255.32","2,896.74","4,028.15"
,,ALLAHABAD BANK,"1,183.83",569.60,659.84,-,"1,093.59",246.09,440.19
,,ANDHRA BANK,436.91,243.66,283.56,-,397.01,52.46,47.25
,,BANK OF BARODA,"2,390.14",773.66,"1,071.66",-,"2,092.14",518.04,501.67
,,BANK OF INDIA,"2,479.18",946.92,"1,325.61",-,"2,100.49",969.50,812.03
,,BANK OF MAHARASHTRA,944.08,309.12,432.93,-,820.27,334.06,277.38
,,CANARA BANK,"1,792.61","1,271.72","1,570.90",-,"1,493.43",879.18,926.97
,,CENTRAL BANK OF INDIA,"2,684.00",807.00,919.00,-,"2,572.00",972.00,878.00
,,CORPORATION BANK,625.57,268.90,269.90,-,624.57,153.79,141.93
,,DENA BANK,949.40,533.76,738.68,-,744.48,432.85,364.80
,,IDBI LIMITED,"1,115.52",930.74,814.40,-,"1,231.86",563.12,721.93
,,INDIAN BANK,668.99,172.07,295.25,-,545.81,176.66,102.13
,,INDIAN OVERSEAS BANK,"1,227.55",707.43,814.77,-,"1,120.21",224.33,257.83
,,ORIENTAL BANK OF COMMERCE,"2,116.31",379.27,"1,041.53",-,"1,454.05",162.98,215.66
,,PUNJAB AND SIND BANK,941.50,76.49,727.15,-,290.84,220.42,77.04
,,PUNJAB NATIONAL BANK,"3,138.29","2,061.26","1,808.83",-,"3,390.72",210.17,725.62
,,SYNDICATE BANK,"1,506.36",740.10,686.65,-,"1,559.81",312.53,391.01
,,UCO BANK,"1,234.74","1,004.14",732.65,-,"1,506.23",784.94,"1,006.06"
,,UNION BANK OF INDIA,"2,098.05",750.21,975.64,-,"1,872.62",833.95,601.22
,,UNITED BANK OF INDIA,744.00,406.00,333.00,-,817.00,303.00,333.00
,,VIJAYA BANK,540.15,398.00,373.84,-,564.31,142.32,143.96
,,NATIONALISED BANKS,"28,817.18","13,350.05","15,875.79",-,"26,291.44","8,492.39","8,965.68"
,,AB BANK LIMITED,-,-,-,-,-,-,-
,,ABU DHABI COMMERCIAL BANK PJSC,63.18,2.04,17.46,7.98,39.78,18.94,1.28
,,AMERICAN EXPRESS BANK LTD,20.44,22.11,20.90,-,21.65,11.72,12.31
,,"BANK OF AMERICA , NATIONAL ASSOCIATION",3.89,-,3.19,-,0.70,-,-
,,BANK OF BAHRAIN & KUWAIT B.S.C.,45.00,1.84,3.83,5.73,37.28,2.17,0.19
,,BANK OF CEYLON,32.79,0.42,4.26,-,28.95,11.56,6.08
,,BANK OF NOVA SCOTIA,69.90,-,51.72,-,18.18,24.48,-
,,BARCLAYS BANK PLC,-,-,-,-,-,-,-
,,BNP PARIBAS,41.04,0.03,2.31,-,38.76,-,-
,,CITIBANK N.A,391.80,208.60,-,70.40,530.00,233.50,336.10
,,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,9.53,-,6.48,-,3.05,1.54,-
,,"CTBC BANK CO., LTD.",3.53,-,0.58,-,2.95,1.77,0.32
,,DBS BANK INDIA LIMITED,-,-,-,-,-,-,-
,,DEUTSCHE BANK AG,8.26,4.54,1.78,-,11.02,-,0.42
,,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,317.50,439.38,361.89,-,394.99,97.46,98.58
,,HSBC BANK OMAN S.A.O.G.,141.38,16.99,3.61,-,154.76,-,-
,,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,-,61.77,-,-,61.77,-,17.38
,,KBC BANK NV,-,-,-,-,-,-,-
,,KRUNG THAI BANK PUBLIC COMPANY LIMITED,-,-,-,-,-,-,-
,,MASHREQ BANK PSC,12.26,-,12.26,-,-,-,-
,,MIZUHO BANK LTD,7.13,-,0.55,-,6.58,0.50,0.50
,,"MUFG BANK, LTD.",7.94,-,0.22,-,7.72,1.12,1.13
,,PT BANK MAYBANK INDONESIA TBK,0.24,-,0.24,-,-,-,-
,,SBM BANK (INDIA) LIMITED,10.61,-,10.61,-,-,4.31,-
,,SHINHAN BANK,-,-,-,-,-,-,-
,,SOCIETE GENERALE,5.31,-,1.83,-,3.49,-,-
